ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99
0.05051772,0.83254,0.7804534,0.2189534,0.3745193,0.004355511,0.5397089,0.4307477,0.8422925,0.6411837,0.3232574,0.3683571,0.8544934,0.358774,0.4360032,0.1147121,0.8658817,0.3875561,0.7710583,0.5919045,0.6577696,0,0.06021317,0.4441097,0.007502676,0.5559635,0.6737595,0.4179802,0.5345305,0.9116722,0.4523404,0.4929651,0.1406199,0.0594885,0.5451534,0.1543264,0.02662203,0.6118925,0.7967321,0.8285195,0.2337444,0.630318,0.8355833,0.1960261,0.8344281,0.7238579,0.1086853,0.4050217,0.7067131,0.7651964,0.8108115,0.2399332,0.8804234,0.8398282,0.8371069,0.4280365,0.817398,0.2184839,0.07115389,0.4715853,0.09227969,0.6233707,0.5206066,0.4439816,0.7236968,0.4858208,0.6356751,0,0.774318,0.2819921,0.2447299,0.8440999,0.4957103,0.4344499,0.781819,0.7592931,0.5700871,0.4820359,0.3677921,0.3609851,0.06223297,0.6048713,0.4604832,0.4598414,0.3976794,0.5215086,0.7334046,0.07851233,0.5305459,0.03546959,0.7756338,0.5765349,0.1451434,0.6867854,0.5991245,0.7127769,0.3058995,0.4466488,0.0774844,0.7669238
0.0674751,0.8669047,0.8684505,0.1494925,0.2569845,0.05153918,0.5253128,0.4337671,0.8394606,0.6115393,0.3867517,0.3272979,0.8068314,0.429649,0.4760391,0.1083098,0.8704408,0.4589922,0.8139321,0.5784152,0.644596,0.1301984,0.01369439,0.5973567,0.1386333,0.5057076,0.6235726,0.3774016,0.5806168,0.7975495,0.506298,0.4289461,0.1297077,0.09581265,0.6021315,0.1159025,0.03662073,0.6490852,0.7490489,0.7753044,0.1974211,0.640156,0.8135614,0.2539861,0.771346,0.8257606,0.1368166,0.3566929,0.5906213,0.7114913,0.8237294,0.1677172,0.7865025,0.7670226,0.8469073,0.2772074,0.7800667,0.1212459,0.04928439,0.4661142,0.02235346,0.6539894,0.4186783,0.3821113,0.6818012,0.4245455,0.58294,0.03007886,0.8011619,0.2706955,0.2332009,0.8085728,0.4129014,0.4565997,0.7492567,0.74354,0.5547262,0.5339559,0.3195535,0.3716365,0.1311332,0.6205301,0.3849206,0.3932724,0.3526928,0.5468393,0.7124374,0.12025,0.4206343,0.0124348,0.9302546,0.5405557,0.07327932,0.6223534,0.7165823,0.7457612,0.2793292,0.3942869,0.08216525,0.7401583
0.0328028,0.8050209,0.8385035,0.09581708,0.3857079,0.03325326,0.5527358,0.4086547,0.7871745,0.5454979,0.4182134,0.419365,0.7751526,0.3519886,0.4561996,0.06086394,0.8648408,0.4541186,0.8687093,0.6032528,0.6886328,0.0817294,0.04037713,0.5767978,0.08995897,0.5263869,0.710095,0.4759077,0.6224921,0.8038951,0.534184,0.3645903,0.09978034,0.05830443,0.5747917,0.001662797,0.03356506,0.5951511,0.7763789,0.8149656,0.2131704,0.5682475,0.7429103,0.2408915,0.7443798,0.6323155,0.0864922,0.3930174,0.6725239,0.7254878,0.8039311,0.159417,0.7486032,0.8341045,0.8537205,0.4002304,0.8672593,0.1434817,0.1262488,0.4740606,0.05131084,0.6928686,0.5652344,0.3764909,0.8205498,0.4883165,0.5858068,0.01726444,0.8675687,0.2706893,0.2590165,0.7962344,0.4658747,0.4826532,0.8521264,0.8341778,0.5771288,0.5779713,0.40183,0.3543497,0.158366,0.533645,0.3719797,0.5062239,0.4531104,0.4893907,0.7698218,0.07358482,0.486793,0,0.7730523,0.5890138,0.1942523,0.6324303,0.7660807,0.7270278,0.3129038,0.3891196,0.1810513,0.7606255
0,0.8736839,0.800131,0.1315632,0.3233627,0,0.4914673,0.3830689,0.7535438,0.6238326,0.433495,0.3530239,0.8133056,0.3857536,0.3744137,0.06411692,0.8382406,0.423961,0.9724357,0.5322042,0.6616406,0.0302484,0.07420556,0.6455451,0.02553343,0.5204957,0.7282957,0.4006226,0.5204927,0.7367142,0.5589064,0.529081,0.1196875,0,0.645501,0.01143471,0.03186087,0.6633247,0.7129061,0.8744976,0.2296307,0.5986854,0.7132635,0.2111823,0.798145,0.7373264,0.04607841,0.4922923,0.6974648,0.7444037,0.7731999,0.2191692,0.7545516,0.8189408,0.8174994,0.4014191,0.844109,0.1676076,0.07781859,0.4055889,0,0.6550251,0.5455147,0.4735912,0.7436968,0.526997,0.5966998,0.08424644,0.8481602,0.2868573,0.331599,0.8441439,0.4561982,0.4067941,0.8380777,0.7816132,0.5158796,0.5007881,0.3074464,0.3832177,0.147981,0.5334856,0.3533393,0.4129092,0.4160161,0.4866991,0.6481655,0.09485984,0.582648,0.07684056,0.8214056,0.5801107,0.2352035,0.5862,0.6261316,0.6626702,0.3387945,0.493216,0.1141564,0.7956213
0.02686476,0.8447653,0.8353602,0.1782578,0.3523109,0.05489165,0.5508139,0.4510842,0.838731,0.4845522,0.4513193,0.3130161,0.7759606,0.3840793,0.4115123,0.09918325,0.8022702,0.4090727,0.7782725,0.5349995,0.6473148,0.1406288,0.07622068,0.4997419,0.1030814,0.4267684,0.7143837,0.3175776,0.5941182,0.8486883,0.5141859,0.4413039,0.07572064,0.1226823,0.5289813,0.02476608,0.07773256,0.5310619,0.8058706,0.8379182,0.2176462,0.5968881,0.8621202,0.2900822,0.6394874,0.7847894,0.07375637,0.4074828,0.636435,0.7570568,0.7229592,0.1654617,0.8108056,0.7697807,0.82686,0.3311073,0.7634891,0.1709749,0.100035,0.5061705,0.001704477,0.5911521,0.4848289,0.4198279,0.7496808,0.4234807,0.5953171,0,0.8991056,0.2446008,0.1879497,0.7616802,0.4902004,0.54893,0.7895625,0.6992812,0.5346239,0.6041251,0.3266848,0.4939704,0.1387269,0.5006368,0.4270473,0.446609,0.3797722,0.4504372,0.8154845,0.04318735,0.4437997,0.06716441,0.7635933,0.5741479,0.1919815,0.5626923,0.6801937,0.6961999,0.278409,0.4059321,0.07917003,0.7243121
0.07054418,0.837476,0.8677497,0.07548012,0.31485,0.01504137,0.6467539,0.4256592,0.8474551,0.5104907,0.3901539,0.3703333,0.7848843,0.3548968,0.3953623,0.1641541,0.8518152,0.4305202,0.805014,0.4960556,0.6289693,0.05763421,0.06103706,0.5912128,0.04085353,0.5496814,0.7018503,0.4856933,0.4941885,0.863327,0.4677942,0.4768803,0.1060641,0,0.6063529,0,0.006461956,0.6553338,0.7934334,0.795357,0.1617052,0.6646494,0.7622329,0.176186,0.8294684,0.7370685,0,0.4576443,0.6120709,0.6994351,0.7416505,0.2537607,0.8627912,0.8722854,0.9299601,0.4340426,0.8714203,0.1376656,0.03864217,0.4476371,0.01076416,0.7234565,0.4689804,0.5124029,0.7662607,0.4083855,0.6673316,0,0.8743399,0.2685295,0.2115969,0.8561618,0.4654317,0.5265304,0.8493738,0.8072179,0.4690696,0.5668029,0.4106307,0.3853068,0.142409,0.5295154,0.4299599,0.393258,0.4137394,0.557317,0.760875,0.1932175,0.5137058,0.03389451,0.8769606,0.5654249,0.1803857,0.5560567,0.6023795,0.7446138,0.3098562,0.3470646,0.09616786,0.8037429
0.02435333,0.8605885,0.8625982,0.132086,0.3345678,0.06308333,0.563743,0.4056027,0.7803508,0.580532,0.3807504,0.4068143,0.7907059,0.3621488,0.3943717,0.1139854,0.825433,0.4247988,0.8688204,0.5958719,0.7350665,0.1533909,0.2106598,0.500746,0.0187704,0.4472904,0.6137968,0.3178431,0.5607919,0.8221967,0.5616192,0.3663546,0.1882405,0.05555255,0.6089841,0.1152296,0.05454381,0.6400408,0.7501752,0.7872317,0.2433178,0.5965108,0.7741311,0.2460225,0.8702231,0.7471789,0.1632399,0.4664262,0.7286891,0.7211105,0.8130342,0.2418782,0.8050416,0.7726437,0.75989,0.3940279,0.8937517,0.1295069,0.1327271,0.4981629,0.03957769,0.6888295,0.5517744,0.4432773,0.7119516,0.5316775,0.5559931,0,0.8968334,0.3126918,0.2943982,0.8166308,0.4294418,0.4689262,0.8469951,0.73367,0.5208107,0.5588789,0.3625958,0.4118772,0.1864541,0.5341101,0.4128176,0.4427002,0.4110366,0.5138776,0.7752258,0.09268548,0.508445,0.026294,0.8311998,0.5536317,0.1808185,0.6368881,0.7674506,0.6726092,0.3078792,0.4309142,0.09842496,0.8146375
0.1533156,0.5858024,0.6620864,0.1146026,0.4721964,0.7680975,0.6466879,0.4321114,0.3837567,0.4317395,0.5552428,0.3552696,0.5146028,0.4376182,0.4169632,0.09127577,0.3071588,0.4632833,0.211051,0.5604323,0.4214618,0.008674104,0.210475,0.3581848,0.3463792,0.1633214,0.5006556,0.2244914,0.3825681,0.4223864,0.2125828,0.4585072,0.309573,0.1559968,0.723992,0.4329047,0.8883366,0.7975553,0.6779969,0.4191783,0.3217384,0.5734539,0.187567,0.05370552,0.3046549,0.2840655,0.3531999,0.478042,0.4677769,0.3185199,0.7412421,0.1621672,0.6016371,0.4715125,0.8448349,0.1290181,0.5739856,0.5239745,0.04073561,0.2325566,0.2747919,0.2278052,0.47928,0.4422614,0.6658074,0.7365885,0.8613706,0.4710169,0.4026322,0.4364616,0.3973439,0.3393192,0.5588058,0.5056086,0.212039,0.8143983,0.2747122,0.5908781,0.5067938,0.5904842,0.5322723,0.7596911,0.06950523,0.5604287,0.02258876,0.5943052,0.8409445,0.5289577,0.3604765,0.5532862,0.5405343,0.7522911,0.2834784,0.5051791,0.556736,0.2878112,0.03649963,0.07761599,0.5300753,0.8110525
0,0.6384645,0.8204635,0.1183782,0.4258913,0.5260394,0.6586827,0.4416147,0.373491,0.5208183,0.5635435,0.2705916,0.4411636,0.3962229,0.3376198,0.1247178,0.5276257,0.3250276,0.3652781,0.5124933,0.4872853,0.04606314,0.1695471,0.3817376,0.1561586,0.3072375,0.5009922,0.2794718,0.4353572,0.4519147,0.3668848,0.4858483,0.1761673,0.1481166,0.8053241,0.3405522,0.621955,0.8021564,0.7505711,0.5971396,0.2112732,0.5791923,0.4438377,0.2357371,0.3613257,0.408979,0.272608,0.3857879,0.4593201,0.3598057,0.6398719,0.226512,0.6750566,0.6757733,0.8178578,0.1267384,0.6790954,0.4849297,0.001841189,0.2600218,0.1908315,0.3093514,0.4537631,0.4662778,0.7203558,0.6665823,0.7442815,0.3628196,0.5979418,0.4346891,0.3951235,0.5427547,0.5410185,0.4874829,0.3264195,0.8464921,0.3247662,0.5094323,0.4937596,0.5310216,0.4847185,0.7720174,0.1388815,0.5218428,0.08836732,0.6795523,0.6565008,0.4713089,0.3894517,0.4458028,0.5348155,0.6407326,0.2551598,0.6285205,0.6186429,0.4122263,0.0846696,0.04982767,0.3866865,0.8453799
0.09406805,0.7193809,0.7890385,0.1958729,0.5216479,0.3868374,0.7078557,0.4208354,0.4161854,0.5572519,0.4494222,0.3073145,0.5810987,0.491956,0.3751351,0.07926127,0.6069137,0.3611797,0.4595443,0.6721031,0.5540382,0.06203466,0.2206299,0.4017891,0.29078,0.3993185,0.4996713,0.2050465,0.5558021,0.5939914,0.3865421,0.492804,0.156698,0.1178829,0.7538843,0.2914335,0.6164604,0.7217793,0.7755952,0.574524,0.2925559,0.5076756,0.5418013,0.2630114,0.4429254,0.462742,0.1645151,0.2702216,0.514321,0.4858607,0.6908113,0.217147,0.744116,0.7187076,0.8566796,0.2001773,0.7044582,0.4528773,0.1050265,0.3598583,0.1832758,0.4036065,0.4731717,0.4279879,0.745815,0.725432,0.7002146,0.279613,0.661588,0.4872001,0.2020196,0.4779756,0.5785855,0.498987,0.4074332,0.7321966,0.3174109,0.5747356,0.4643964,0.5568621,0.4177001,0.7871872,0.2291881,0.5421515,0.2199002,0.6894417,0.6882123,0.4496837,0.4145278,0.3015751,0.6238328,0.6050625,0.1858297,0.587729,0.6670948,0.4671153,0.1402755,0.1126395,0.3898113,0.7366011
0.05916052,0.7845497,0.7868138,0.1953568,0.4366975,0.2884346,0.6101336,0.463291,0.5642377,0.5824187,0.5005094,0.3472153,0.7067581,0.396538,0.4485393,0.1539502,0.744761,0.3785799,0.5492735,0.5701096,0.5285828,0.1169922,0.1593922,0.4736018,0.1546033,0.4837718,0.6618391,0.2688174,0.4464794,0.647777,0.4439891,0.3873163,0.1826706,0.1114777,0.6443214,0.1750684,0.3720639,0.6276012,0.7421169,0.664396,0.160888,0.4544839,0.5972245,0.3565197,0.53975,0.4725717,0.2815205,0.232208,0.550296,0.5813556,0.6238943,0.2036908,0.7671905,0.7233958,0.8827816,0.2567446,0.6808962,0.3817206,0.1013767,0.3297317,0.165093,0.4564586,0.4751956,0.4454449,0.6899294,0.6282365,0.7597024,0.2603133,0.6692536,0.5293348,0.3234466,0.5437433,0.5239748,0.5673363,0.4895569,0.7733475,0.3075118,0.5532809,0.4342715,0.5295361,0.4259285,0.7404035,0.1628826,0.4492783,0.2144256,0.6454377,0.7204827,0.3647122,0.4441946,0.2644289,0.6233131,0.6485214,0.231125,0.5672155,0.5746099,0.5784755,0.2044722,0.1769856,0.3421244,0.7494038
0.1129531,0.8274942,0.7561174,0.1747816,0.4072812,0.2920735,0.6765513,0.4010361,0.5461133,0.5445068,0.4442784,0.3124122,0.618445,0.4152886,0.3781595,0.1344029,0.7154959,0.397856,0.6276145,0.6208899,0.5657211,0.04435303,0.1428238,0.4013278,0.1407049,0.5037284,0.5760402,0.2859794,0.4725056,0.7121961,0.3557824,0.5011993,0.1205427,0.04164991,0.6351005,0.1953944,0.3655383,0.6617097,0.7162502,0.6768771,0.2716957,0.4138573,0.6660101,0.3874491,0.5353736,0.4722414,0.1725472,0.25102,0.5933467,0.632849,0.7185461,0.1806813,0.7209662,0.6994069,0.7657128,0.2132912,0.7271361,0.3583653,0.09078687,0.3971654,0.1564521,0.4617862,0.5223336,0.5051352,0.6946727,0.6077245,0.7218062,0.1597397,0.679478,0.4687178,0.2982141,0.6628049,0.5350732,0.5955238,0.5900724,0.7914394,0.2990451,0.5593675,0.4409758,0.4406067,0.3277632,0.7072237,0.3321925,0.3848988,0.2051927,0.70649,0.6910755,0.2777589,0.3662483,0.2242112,0.6785591,0.6112689,0.1234978,0.5818825,0.6933235,0.5066419,0.2450753,0.2669704,0.3131826,0.8722862
0.0438867,0.9327286,0.8645339,0.2465963,0.4868776,0.2680957,0.6044298,0.4136325,0.6226275,0.613239,0.4420298,0.4830903,0.6211947,0.437405,0.4040025,0.07369069,0.8160065,0.4504365,0.6846346,0.6482483,0.60491,0.1128067,0.07185387,0.5493833,0.1984933,0.5408173,0.6126112,0.3192286,0.5134207,0.7606982,0.3618133,0.4115069,0.1414157,0.08943034,0.684312,0.1029688,0.2962525,0.6382185,0.7743559,0.6700941,0.2337774,0.442769,0.6098073,0.3962461,0.5779538,0.647904,0.02715794,0.2092797,0.6221696,0.6575015,0.74239,0.181916,0.8212714,0.8100567,0.8732849,0.292492,0.7988656,0.3215896,0.1214483,0.42418,0.04465096,0.4000014,0.5288029,0.4108099,0.7549065,0.589025,0.6877108,0.1590896,0.7062441,0.4802484,0.3168638,0.6779441,0.4241486,0.5151973,0.6295429,0.8235867,0.4172853,0.6419547,0.4400853,0.4999257,0.3041832,0.8141696,0.281754,0.4774353,0.2898551,0.6294876,0.6255097,0.2625987,0.4373533,0.05431963,0.6623499,0.4884017,0.2069989,0.5801038,0.615794,0.6276038,0.2599819,0.2410635,0.2720863,0.7704108
0,0.8526042,0.7928727,0.06818385,0.3875551,0.1936115,0.5404133,0.435517,0.6462795,0.6818503,0.4602794,0.4054368,0.6956983,0.3863696,0.4024502,0.127453,0.811209,0.4417467,0.6515687,0.6214107,0.5586141,0.09546295,0.07441557,0.5158683,0.1199886,0.5075414,0.7278795,0.3306513,0.5318489,0.6958035,0.5063083,0.4218049,0.2220617,0.04875823,0.58967,0.1755413,0.2521854,0.5998405,0.7398921,0.7303948,0.2028103,0.5285243,0.7578453,0.3849837,0.5751607,0.6102771,0.1697076,0.1749519,0.538479,0.6898284,0.6660066,0.09035817,0.7888609,0.7334793,0.8124778,0.3422276,0.7597171,0.3209657,0.1129754,0.3827451,0.04925228,0.4203255,0.5297133,0.4201552,0.6614541,0.6403601,0.6956457,0.1382688,0.773427,0.4387267,0.2689779,0.7641662,0.4183043,0.462461,0.6548568,0.8521366,0.3865186,0.5534226,0.4724134,0.5238543,0.2463741,0.8133177,0.2982545,0.3730255,0.305263,0.6437686,0.6783482,0.1374121,0.4861809,0.04773672,0.7620645,0.4570747,0.1785436,0.5766813,0.6318569,0.6773366,0.1959127,0.3215715,0.2485058,0.8225028
0,0.886129,0.8337066,0.2045448,0.3235575,0.1814038,0.6589707,0.400792,0.6706315,0.4986805,0.4403698,0.3384004,0.673044,0.3577252,0.3992073,0.02692318,0.7716436,0.4595897,0.7099743,0.6362091,0.6031098,0.04818853,0.1983923,0.597264,0.07557401,0.5960816,0.6414458,0.3796061,0.4941054,0.8385939,0.4619085,0.3913311,0.2057963,0.02136959,0.6434425,0.139356,0.2322472,0.6134756,0.7868842,0.8470869,0.2537183,0.5717648,0.7851447,0.4096845,0.6303878,0.6473332,0.07335655,0.2190705,0.5742968,0.7662017,0.8003074,0.1412994,0.8267121,0.8110653,0.7908215,0.3714767,0.7730213,0.3448872,0.1447589,0.4268991,0.05874574,0.5447407,0.4936344,0.5126364,0.7716819,0.5855705,0.6718887,0.1236682,0.7691377,0.4240391,0.264306,0.717123,0.4219398,0.5056876,0.6828429,0.761816,0.3526059,0.6213871,0.4005801,0.5006828,0.2413713,0.748678,0.3860832,0.4616567,0.2524998,0.5675619,0.6721628,0.1802737,0.4718862,0.04766661,0.7192034,0.545035,0.209101,0.6065566,0.613246,0.6433172,0.364251,0.3488873,0.2830133,0.7726384
0,0.8292456,0.721284,0.03656486,0.4309149,0.175952,0.545118,0.3631005,0.6991569,0.5057225,0.4859218,0.3684237,0.7033039,0.3741078,0.3491897,0.07078992,0.8829941,0.3701026,0.763651,0.6245143,0.6773699,0.09762402,0.1638951,0.4729186,0.08273754,0.5588145,0.5769039,0.3726878,0.5562415,0.8076302,0.4874186,0.4582681,0.2034263,0.1197706,0.6448368,0.1675413,0.2120246,0.606153,0.8052154,0.776623,0.2575186,0.5415832,0.7844558,0.3821208,0.5868369,0.7141122,0.1826065,0.1500679,0.606313,0.7159265,0.7756608,0.1328212,0.80347,0.7538636,0.8099504,0.3519445,0.8573084,0.32283,0.1373979,0.4448794,0.003464583,0.5190329,0.5186002,0.4205558,0.8069772,0.5829459,0.7444814,0.1007738,0.854047,0.4065279,0.2347479,0.6983775,0.4525048,0.3926362,0.6342411,0.8448119,0.3924336,0.5021022,0.4172798,0.4405189,0.2345299,0.7662134,0.3573312,0.4347533,0.3961798,0.6770423,0.6350891,0.1732612,0.494833,0.06502981,0.7370161,0.4982235,0.1806527,0.6443769,0.7393797,0.6353781,0.2676172,0.2972946,0.1506089,0.7859296
0.03341173,0.7974434,0.8485686,0.1139774,0.401903,0.119901,0.5566006,0.4911799,0.6777343,0.555644,0.3940621,0.3895814,0.7503691,0.3900895,0.4286487,0.08631195,0.8908238,0.5135711,0.7612115,0.6301535,0.7412546,0.01342218,0.1432595,0.5250413,0.1147716,0.499948,0.6872231,0.3847697,0.5857371,0.8091753,0.502332,0.4014398,0.1713692,0.1600524,0.6170597,0.1303118,0.1355143,0.5901098,0.7651323,0.7449635,0.1590216,0.5240033,0.7047396,0.3654059,0.6171649,0.6807455,0.05593733,0.1931079,0.607125,0.7552705,0.7664533,0.17199,0.7837992,0.8344269,0.8189053,0.4296748,0.8369738,0.3029189,0.1186352,0.4736131,0.06905933,0.5381988,0.5530524,0.3969307,0.7832861,0.5380253,0.6264366,0,0.8421302,0.4004844,0.253084,0.7304122,0.4708923,0.4422139,0.7308001,0.7731036,0.3800972,0.5548991,0.3577485,0.4323333,0.2188306,0.7417082,0.376477,0.4572498,0.3454535,0.5063454,0.657149,0.130735,0.5418202,0.1278477,0.8402525,0.5565948,0.05666153,0.5775034,0.6628323,0.673922,0.3047022,0.3852425,0.04191129,0.7805035
0,0.860534,0.8244069,0.1193143,0.3374052,0.05795773,0.4646395,0.4535559,0.7696558,0.539628,0.3705328,0.3800348,0.7284495,0.3776769,0.4328468,0.1428633,0.8889661,0.4122286,0.7245511,0.6302485,0.5981819,0.08941229,0.08364002,0.5243087,0.09673905,0.5222518,0.7373993,0.3989179,0.5718572,0.7790225,0.4412228,0.441961,0.1399889,0.06930951,0.5830487,0.1200116,0.2197446,0.5679963,0.767491,0.7033878,0.1196727,0.5738249,0.8642447,0.3724839,0.6610721,0.6388366,0.08534196,0.1747661,0.6750579,0.7790934,0.7646646,0.1289456,0.7986532,0.7914632,0.8340776,0.403419,0.7845073,0.2598394,0.09652172,0.452471,0.05771352,0.4596993,0.4920544,0.4582606,0.7389576,0.508046,0.6433923,0.02542191,0.7323724,0.4247791,0.234922,0.782137,0.4475761,0.4991843,0.6655876,0.8012599,0.4866292,0.5969924,0.3888583,0.4424181,0.2414639,0.7489027,0.3435065,0.47844,0.383774,0.6155712,0.6745203,0.2151931,0.4319361,0.05677756,0.7439275,0.5216968,0.136231,0.6106634,0.6358089,0.7601243,0.3109192,0.3366431,0.2315443,0.7916079
0,0.842074,0.8175064,0.1186541,0.4292424,0.04429432,0.5226036,0.4772592,0.8058258,0.5793802,0.3476792,0.3695397,0.7456527,0.4812585,0.3555475,0.0508836,0.7604882,0.4870562,0.7493556,0.5935812,0.7768664,0.0260356,0.02997035,0.4946877,0.1605896,0.550914,0.6457158,0.4697863,0.519003,0.814114,0.4470241,0.3737551,0.1985401,0.1061102,0.5934343,0.05990771,0.1730147,0.705745,0.7856357,0.8715199,0.2328975,0.5314198,0.7794119,0.4397959,0.6032892,0.7419821,0.05436296,0.3008254,0.6474455,0.7236103,0.8273818,0.1936071,0.7836813,0.8610073,0.8854632,0.3426105,0.8231829,0.3348387,0.08427866,0.3722501,0.1223067,0.5195749,0.5689188,0.4584975,0.7251396,0.5702158,0.6435194,0,0.842518,0.3674326,0.3182231,0.8187278,0.465932,0.5404334,0.7238361,0.8080163,0.4468811,0.5445929,0.4136095,0.4305529,0.1326798,0.6349086,0.4402586,0.4577788,0.3859768,0.5991868,0.709933,0.2019895,0.4705581,0.1510856,0.7123598,0.5226056,0.1091022,0.6128693,0.6792668,0.731769,0.2824185,0.4477271,0.1132663,0.8037866
0.0716477,0.8509008,0.8870708,0.06749564,0.4184723,0.09573271,0.6556986,0.5118023,0.701259,0.6417581,0.4763604,0.4121744,0.839884,0.3461452,0.3368752,0.0779854,0.7812438,0.3624105,0.8167261,0.5823749,0.6595556,0.0244343,0.05049216,0.4894674,0.03192209,0.5767376,0.6602905,0.3468055,0.5733508,0.7901622,0.4785309,0.4240631,0.2085422,0.06392535,0.5407336,0.03568318,0.06151455,0.5942802,0.765186,0.8048372,0.222273,0.5939047,0.7926716,0.4254653,0.68912,0.6120433,0.09428614,0.2392813,0.5456467,0.7203148,0.7398466,0.1279656,0.8276101,0.7450445,0.8535073,0.4060398,0.7967278,0.2304557,0.168415,0.5242193,0,0.5346303,0.5404892,0.482382,0.7555901,0.4830503,0.6148149,0.04629884,0.7945194,0.3538696,0.1077188,0.8154148,0.4554334,0.5201573,0.8147345,0.8047707,0.4450793,0.5668935,0.4339979,0.4267666,0.1390481,0.6448341,0.4151019,0.4050436,0.3973593,0.5370016,0.7717813,0.1644369,0.5032929,0.09959485,0.8214886,0.5743883,0.1482352,0.5887621,0.6250185,0.7209161,0.3322629,0.4411758,0.1295894,0.790454
0.02487478,0.8289695,0.7970194,0.1643677,0.4287528,0.04863668,0.6804903,0.4166791,0.7476851,0.615779,0.4020395,0.3696066,0.7345032,0.4402154,0.416208,0.08930445,0.8166158,0.4555112,0.7430986,0.5388235,0.6323832,0,0.028447,0.5176445,0.1749059,0.5603428,0.682909,0.3703314,0.5571297,0.7930945,0.4565406,0.4540737,0.1979015,0.00128437,0.6002653,0.03892332,0,0.624253,0.8555371,0.8157954,0.2088208,0.6567621,0.7216496,0.3706196,0.6430864,0.7061756,0.03740017,0.291985,0.6128334,0.7905935,0.8538689,0.1794525,0.879272,0.7854549,0.842106,0.3921068,0.7123197,0.3180987,0.04794652,0.4494258,0.06025927,0.5751309,0.5121695,0.3973507,0.7109134,0.5688524,0.7053193,0.03432731,0.7424308,0.3972512,0.2861128,0.7844283,0.4524164,0.427063,0.7607121,0.7497229,0.4920236,0.6138843,0.3505279,0.4811145,0.1688612,0.6482315,0.4437293,0.4352786,0.3696512,0.51432,0.6864648,0.1099352,0.4589069,0,0.8189018,0.5343089,0.1095127,0.5616041,0.6784663,0.7851745,0.4272588,0.40666,0.1204758,0.7823999
0,0.8506483,0.8932501,0.1111826,0.3807627,0.1522891,0.5982332,0.4334386,0.8231175,0.6384439,0.3790376,0.4403597,0.7563112,0.3421611,0.4112128,0.1107349,0.845165,0.429904,0.8246842,0.6306344,0.6885114,0.1113054,0.0713677,0.5430878,0.06527641,0.535741,0.7433833,0.3540508,0.5671726,0.7704569,0.5192294,0.4131293,0.1443855,0.006155909,0.5305402,0.0633632,0.05247302,0.6209143,0.8428085,0.8318239,0.1791825,0.6286039,0.8240206,0.3330788,0.7570862,0.6650248,0.1091105,0.2957612,0.6491778,0.7280104,0.8233532,0.09943582,0.7785689,0.8288364,0.8492594,0.4358241,0.7822873,0.1619751,0.1541667,0.5126303,0.02646446,0.5771452,0.5596707,0.4607995,0.7476668,0.4970205,0.6542813,0,0.8557836,0.3553824,0.3076021,0.7715189,0.4489427,0.5740176,0.7950323,0.8024666,0.4746474,0.5521987,0.3696989,0.4389469,0.1207524,0.6469882,0.4024065,0.4989193,0.3771445,0.6063613,0.8349254,0.1996024,0.4733845,0.07187742,0.8299268,0.5940679,0.1799164,0.6631363,0.6776622,0.6532892,0.33584,0.4263583,0.1001246,0.8041895
0.008720839,0.8437185,0.801064,0.1342387,0.3077796,0.06229904,0.6348181,0.466404,0.7547735,0.6117095,0.4643162,0.3762447,0.7350332,0.3626114,0.4500124,0.05309272,0.872183,0.426603,0.8628078,0.5406077,0.6706533,0,0.08105002,0.5090603,0.03945626,0.5216212,0.7531092,0.3614669,0.5150149,0.8540546,0.5287094,0.434773,0.1597372,0.01762283,0.6300578,0.05503153,0.0674868,0.596921,0.823036,0.8143927,0.2372947,0.557627,0.7923476,0.3524055,0.6650484,0.7353178,0.1557025,0.3370414,0.5798115,0.7400085,0.7853543,0.1745446,0.8659845,0.7626398,0.8502772,0.2571937,0.8557043,0.2524631,0.1116983,0.4105324,0.1180483,0.6796854,0.5543995,0.4320543,0.7429839,0.5005731,0.598403,0,0.7645478,0.4004564,0.2103072,0.8460336,0.3934497,0.4574984,0.8367653,0.7181332,0.6555155,0.5930877,0.365621,0.3866484,0.09008583,0.6288177,0.3828321,0.4868462,0.3425164,0.510161,0.7193425,0.178234,0.4317761,0,0.8266774,0.5342307,0.1787178,0.6251912,0.6504603,0.7049716,0.3588553,0.3954015,0.09227769,0.7868837
