ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99
0.8390369,0.803915,0.5351402,0.781598,0.4542768,0.5251697,0.3590947,0.378731,0.4031676,0.01990769,0,0.1192436,0.8063563,0.01618013,0.5746262,0.4439291,0.1139553,0.8632464,0.3885421,0.8595974,0.5214896,0.4077875,0.4682347,0.3378449,0.7263421,0.4539565,0.8610892,0.1177889,0.8849034,0.06480674,0.7859312,0.02707391,0.5435529,0.2444634,0.6840045,0.3974975,0.238864,0.8348091,0.7495072,0.8051355,0.5287093,0.06975012,0.1770915,0.4789193,0.948949,0.7855209,0.4332674,0.0116088,0,0.2315221,0.5601268,0.7527963,0.487522,0.2651079,0.4256876,0.385066,0.4164813,0.3247518,0.8577103,0.9074144,0.3462869,0.6380556,0.4126114,0.1226628,0.06206405,0.8733642,0.6308174,0.4035611,0.3625714,0,0.7492211,0.1037621,0.6100268,0.1056798,0.01210135,0.4200713,0.05397589,0.60234,0.8466122,0.8648127,0.3631639,0.3309466,0.6543044,0.08313026,0.8131113,0.4111536,0.857145,0.7807286,0.4630218,0.01828091,0.006320599,0.1650469,0.3504894,0.3389291,0.5740768,0.2864079,0.9001612,0.2197066,0.05885028,0
0.8115386,0.8212783,0.5564757,0.7988904,0.4130833,0.4040098,0.4343961,0.3661905,0.4454585,0.05794804,0.03500772,0.048813,0.8089965,0.04959468,0.5158545,0.5109607,0.1007325,0.8263379,0.3654226,0.9032481,0.4720621,0.465249,0.4115449,0.4074541,0.7380407,0.4250901,0.829622,0.1499122,0.8416863,0.1602828,0.7530556,0,0.5674002,0.2833894,0.5877323,0.3338389,0.2747975,0.7651639,0.8364413,0.8825523,0.6696774,0.09245651,0.02565551,0.3615517,0.892692,0.8104881,0.3824791,0.0354436,0.07669874,0.14892,0.5663087,0.7540177,0.4843147,0.1627526,0.5448764,0.3918581,0.3818715,0.2726815,0.749336,0.954229,0.3358819,0.6152037,0.4565664,0,0.07996503,0.8345202,0.5578607,0.4059184,0.4248775,0,0.8612469,0.1037769,0.6633493,0.1155631,0.05079687,0.4813585,0.1146792,0.7154015,0.8810131,0.7898593,0.2746428,0.2776785,0.713553,0.0699677,0.9345884,0.4012621,0.8128071,0.8535296,0.4451751,0.04455444,0.1241419,0.1469247,0.4218522,0.3391981,0.5242214,0.4491943,0.8524537,0.2558547,0.05839927,0.002987216
0.712782,0.6947803,0.2466026,0.07101613,0.610251,0.2139581,0.7391776,0.1952223,0.3212053,0.7669489,0.5295804,0.4934227,0.8366513,0.436902,0.653478,0.4778044,0.1980185,0.7407833,0.873331,0.8420573,0.4102308,0.283448,0.3528284,0.6216359,0.1152351,0.0498932,0.3756899,0.7394469,0.3719901,0.1969034,0.5026398,0.5867088,0.7300441,0.4079455,0.02531639,0.3706728,0.5789942,0.6616271,0.3115364,0.8273128,0.825657,0.6510959,0.3683493,0.7968605,0.7333449,0.7807552,0.3458652,0.1822632,0.7071597,0.7732042,0.05344863,0.506029,0.5826083,0.1599739,0.5079914,0.5163869,0.1826492,0.289034,0.6388539,0.7489724,0.4337234,0.7727331,0.1588122,0.1893073,0.2207404,0.2237049,0.3861392,0.7765861,0.03370884,0.314384,0.7577022,0.2848347,0.717529,0.08417566,0.669294,0.4148067,0.115326,0.6843853,0.7356241,0.4606782,0.6750826,0.1502968,0.8280903,0.6109036,0.3217501,0.2507654,0.3407382,0.3279355,0.4959666,0.3855537,0.2891474,0,0.05240135,0.07260209,0.1077887,0.7524077,0.2812835,0.1325686,0.4682901,0.1900649
0.6842312,0.7141629,0.3211851,0.315827,0.6082516,0.3658928,0.7226569,0.3003872,0.4084413,0.4749876,0.3457806,0.4384835,0.8770841,0.3154561,0.7231838,0.3682239,0.3070391,0.8098147,0.7826825,0.7670748,0.4838052,0.3358614,0.3905662,0.7214419,0.280604,0.09217363,0.4623339,0.6239918,0.5366812,0.1794125,0.4575193,0.4117429,0.7285284,0.4168563,0.1345778,0.3552188,0.6310528,0.7299269,0.4075227,0.8236851,0.75752,0.4724562,0.3088478,0.6563568,0.7705494,0.8329793,0.3202574,0.1524471,0.4878478,0.6934201,0.1762554,0.4754635,0.5315698,0.2484017,0.4435706,0.5044593,0.2233435,0.4465202,0.5181653,0.7331033,0.4046714,0.7080686,0.2750157,0.2313948,0.1207527,0.3848509,0.4377421,0.6982901,0.1390412,0.2866265,0.7389119,0.1467519,0.6534125,0.0476172,0.6155714,0.5555633,0.1842837,0.6200252,0.7431512,0.638998,0.5499116,0.3636684,0.7913585,0.4415818,0.4764908,0.2612862,0.4144327,0.5399888,0.4992784,0.3605611,0.1621261,0.01825538,0.1649759,0.1153206,0.08641746,0.5818065,0.4609122,0.1563333,0.404549,0.1267663
0.7622343,0.7598823,0.2594155,0.4401493,0.5441704,0.3651621,0.7649612,0.3228546,0.3687783,0.2509691,0.2236453,0.3261433,0.8020891,0.2668089,0.7039506,0.2865984,0.2292179,0.6917013,0.7293195,0.7527921,0.416926,0.370577,0.3842852,0.5779842,0.4371595,0.3008409,0.5405045,0.5177971,0.5064457,0.2215664,0.4891093,0.333074,0.7210506,0.4444443,0.3110459,0.4157461,0.5139061,0.7855659,0.4097717,0.874243,0.745287,0.3743328,0.2331115,0.4158406,0.767949,0.8366731,0.3266184,0.203972,0.3726701,0.6426188,0.2569503,0.5368076,0.5360501,0.2591524,0.4939768,0.4974025,0.2795408,0.3297602,0.5030453,0.7979011,0.4750312,0.7479863,0.3093378,0.2033334,0.146014,0.4799837,0.477202,0.697004,0.1177364,0.1387525,0.7623071,0.1051833,0.6617634,0.1079517,0.470825,0.4453413,0.1027633,0.663684,0.7665199,0.585286,0.4562892,0.4318516,0.7274897,0.4473812,0.5222845,0.2603094,0.6129023,0.5849243,0.6132392,0.3165532,0.1616063,0.07382181,0.2459792,0.09336721,0.1256674,0.4925492,0.6547816,0.1826312,0.3412204,0
0.7327436,0.7210611,0.401767,0.4093969,0.4721036,0.478457,0.6684142,0.3360932,0.4795637,0.1914532,0.1690792,0.2646842,0.8331669,0.3451814,0.5299559,0.3435609,0.1980738,0.7393324,0.6591654,0.798715,0.5664735,0.4146167,0.4082266,0.4453253,0.5321572,0.2894758,0.585659,0.5504016,0.6882459,0.18807,0.5812981,0.2973309,0.6876163,0.4563549,0.3510824,0.3666607,0.4877819,0.7170746,0.5383227,0.8501534,0.7664209,0.3162697,0.2905216,0.4524838,0.8040125,0.8217052,0.3907675,0.1534419,0.3305435,0.5743573,0.336277,0.5953695,0.5340386,0.4789226,0.4726745,0.4920894,0.3753369,0.3658394,0.5543386,0.8786892,0.5168605,0.6890349,0.2840711,0.1671204,0.07991423,0.5160587,0.4552055,0.5453697,0.2137718,0.1103225,0.7287863,0.1313637,0.6745127,0.06757578,0.3669067,0.4690158,0.05141998,0.6540068,0.7892261,0.7434394,0.4504228,0.3738404,0.6471676,0.3462901,0.5655798,0.3459052,0.6646602,0.6067261,0.4442925,0.2935136,0.1680432,0.07784023,0.205132,0.1572601,0,0.4181912,0.6823098,0.2642325,0.3226332,0.09905942
0.779292,0.7524224,0.4656621,0.5699682,0.4611706,0.5349935,0.6358471,0.3369,0.4185935,0.1581946,0.2462122,0.206172,0.7626801,0.2685564,0.592056,0.321209,0.1967112,0.8890222,0.676973,0.7699829,0.4299397,0.3972063,0.4481528,0.5001152,0.6360741,0.3395353,0.6858255,0.4204401,0.6759899,0.1737489,0.6334047,0.2493923,0.6623046,0.4253162,0.3796249,0.4492132,0.527773,0.8493698,0.5783302,0.8749532,0.7135451,0.2548788,0.1194902,0.4161812,0.8804817,0.7762677,0.3941112,0.1617398,0.1505849,0.5041968,0.3206433,0.5387994,0.5796219,0.4789953,0.4770092,0.4632035,0.3350111,0.4204843,0.6360285,0.8545585,0.549267,0.6564155,0.3007388,0.1713717,0.06986669,0.610476,0.4396549,0.5931064,0.2316743,0.08348715,0.8338031,0.09144755,0.6628244,0.1773037,0.286595,0.4582859,0.01626787,0.6016338,0.7870368,0.8013743,0.4023824,0.3740642,0.6743113,0.2831135,0.657991,0.3672033,0.6145951,0.739485,0.5294958,0.2398505,0.1399337,0.03185451,0.3298955,0.2487457,0,0.3865269,0.7840661,0.2393952,0.2378583,0.06410725
0.7319342,0.7439803,0.4119525,0.6817045,0.4567246,0.4974678,0.5906928,0.3539203,0.3788358,0.1283643,0.03966952,0.1710844,0.8225004,0.1558379,0.5690576,0.2403037,0.1429179,0.8002533,0.607939,0.8220271,0.5015991,0.4363392,0.4559733,0.5111957,0.6274897,0.3229521,0.677462,0.3658369,0.7461917,0.1925594,0.6423033,0.1978779,0.6307781,0.4126866,0.4193608,0.3747265,0.4591472,0.8253089,0.6647705,0.8575864,0.6598947,0.1452498,0.1330951,0.4291554,0.9168411,0.8339112,0.4162546,0.1076616,0.160881,0.4638933,0.3715966,0.6408453,0.4692293,0.5938926,0.4424867,0.5034128,0.318503,0.3860243,0.5740346,0.7703979,0.4711645,0.6921068,0.3363399,0.163943,0.03308824,0.7647684,0.4840753,0.5358508,0.2779345,0.1893314,0.834654,0.02573016,0.6153533,0.09526083,0.298511,0.5141269,0.1133084,0.6534886,0.7808565,0.7295189,0.4148946,0.4268657,0.6680599,0.2716385,0.7392428,0.4191286,0.6932312,0.7471713,0.5093911,0.2483786,0.1120004,0.1019213,0.2894033,0.2195781,0.0783174,0.3947156,0.8031498,0.2507276,0.2192407,0.03719553
0.7330191,0.7950489,0.4961643,0.6568096,0.4628327,0.4979818,0.5743999,0.3951934,0.4130037,0.05586018,0.1784497,0.1876121,0.8021289,0.2811112,0.5222572,0.2911207,0.0700158,0.7611527,0.5843266,0.8372814,0.4833015,0.4144241,0.4470227,0.4940383,0.7061486,0.2915938,0.7157506,0.3848214,0.7053907,0.158805,0.6987689,0.1000556,0.6405572,0.3512081,0.5054862,0.3450081,0.4394902,0.7561079,0.5493408,0.8276964,0.6793222,0.09182811,0.1902968,0.4293012,0.8618731,0.8470541,0.3586838,0.0239928,0.05434463,0.4792693,0.5190533,0.5570894,0.5960397,0.4829382,0.506792,0.4745606,0.4018559,0.4097689,0.5974755,0.863428,0.4615528,0.6573356,0.3805357,0.1284508,0.01429689,0.6999256,0.4790241,0.5665917,0.2717116,0.07917304,0.7767878,0.1084055,0.6807542,0.2115213,0.1293791,0.4890273,0.09818193,0.6099699,0.8248088,0.7743017,0.4136009,0.485355,0.6270007,0.2156143,0.7404249,0.3754306,0.6653916,0.7459314,0.4957228,0.1436117,0.1830577,0.04276315,0.3422849,0.2408912,0.1685421,0.3866133,0.8409238,0.2291111,0.2771662,0
0.7849101,0.8151464,0.5493148,0.7305227,0.4383597,0.5204701,0.4483725,0.3515411,0.3586968,0,0.04454976,0.1053841,0.884886,0.1430994,0.4216792,0.3911382,0.1324434,0.7814575,0.6565415,0.8018537,0.4768655,0.3993608,0.4057059,0.394715,0.6587979,0.3668851,0.733332,0.2908232,0.7277325,0.03939097,0.6898534,0.02377658,0.5983282,0.3685744,0.4824218,0.3681136,0.4571483,0.8800655,0.7691218,0.8868365,0.6308311,0.1211947,0.1214526,0.3721185,0.8047802,0.8241148,0.4249391,0,0.1263047,0.3745954,0.4911878,0.6456261,0.5173082,0.5274165,0.4417093,0.4403955,0.3707422,0.3496228,0.6079772,0.9085257,0.4508702,0.6280553,0.3403159,0.234562,0.02307661,0.7384443,0.4790943,0.5767267,0.2018957,0.04164869,0.8645455,0.0635205,0.6400493,0.04995513,0.2391646,0.4557574,0,0.6649572,0.7706974,0.8257039,0.3666717,0.493713,0.6301371,0.2277865,0.7099617,0.3902727,0.6578936,0.8116015,0.4450065,0.1624723,0.08664528,0.04494268,0.273114,0.1711587,0.05829104,0.3186496,0.6820597,0.1957066,0.09591736,0.06168713
0.8545913,0.8951573,0.3858632,0.7450068,0.4582944,0.4380375,0.4452423,0.3894545,0.4002014,0.0634068,0.01795628,0.1447316,0.9199314,0.2046207,0.4302107,0.3376756,0.1616586,0.8838308,0.5853311,0.7976252,0.5309034,0.4201272,0.4422487,0.4326326,0.751415,0.3557773,0.7890797,0.182405,0.7655314,0.1362505,0.7152286,0.08213926,0.5860855,0.3585199,0.5946876,0.4319057,0.3764868,0.8346457,0.6873956,0.8825347,0.6118135,0.07041062,0.1237072,0.3987597,0.8215787,0.8258432,0.4490658,0.09199041,0.1284514,0.3516966,0.5194811,0.6191466,0.4429707,0.5223336,0.4448055,0.4769469,0.2938394,0.3120055,0.5854667,0.8707011,0.4701081,0.7657817,0.4485195,0.040506,0.08052377,0.7957494,0.5124145,0.4774616,0.2898721,0.07283884,0.8365785,0.0926507,0.6124181,0.06922623,0.2542131,0.4461416,0,0.6860549,0.8272965,0.7773401,0.4055935,0.4770128,0.57046,0.1029552,0.7571692,0.4204727,0.7497251,0.826602,0.4696837,0.1465996,0.06689016,0.08215594,0.3647415,0.2681709,0.03274139,0.2768408,0.8822795,0.1948639,0.1405271,0.0993318
0.9009781,0.740361,0.5037712,0.7252795,0.4535999,0.5583948,0.49793,0.4023327,0.4314709,0.08523384,0,0.1352063,0.850717,0.06593309,0.4994157,0.3570625,0.04082128,0.9157938,0.4383645,0.7732647,0.4675889,0.4735098,0.3834178,0.404449,0.7441279,0.3746797,0.763851,0.2449949,0.8420209,0.2210993,0.7154574,0.05533813,0.5708628,0.3475658,0.56459,0.3821656,0.3442484,0.8614172,0.7162501,0.925782,0.6667091,0.05616628,0.08573429,0.456175,0.8812573,0.7872648,0.3981938,0.09674625,0.0110008,0.2476558,0.4809776,0.7026079,0.4834071,0.3879217,0.4069464,0.481011,0.3284718,0.3078923,0.6427594,0.8189751,0.4372074,0.6864622,0.3742417,0.08544377,0.009003652,0.7507889,0.5038032,0.4481643,0.3153987,0.03898833,0.8251877,0.09125782,0.6442447,0.03868368,0.1901683,0.4731235,0.08445065,0.6651142,0.8282831,0.8115891,0.3283674,0.3840567,0.6701583,0.1729724,0.8222293,0.4477366,0.7484059,0.8309432,0.4344045,0.1480751,0.1815949,0.1061545,0.3258812,0.21918,0.109186,0.3225091,0.7777714,0.314293,0.1407088,0.02974913
0.8657864,0.7374758,0.5300177,0.7237056,0.4649574,0.4742337,0.4903438,0.4488815,0.4322406,0,0.002570292,0.09152159,0.8554536,0.08159935,0.5001426,0.3023187,0.1416789,0.8460105,0.4572319,0.9310991,0.5075005,0.52986,0.3921699,0.3740583,0.8012077,0.4757552,0.846619,0.1956064,0.8198858,0.1283755,0.6871645,0.03190878,0.6337301,0.3397523,0.5611767,0.3879656,0.3755265,0.7915518,0.7742885,0.8005593,0.5914574,0.08127848,0.1115275,0.4684269,0.8171972,0.8341312,0.3700563,0.01090472,0.07436617,0.200519,0.5206895,0.651062,0.4585059,0.3101905,0.466603,0.4330207,0.3857414,0.3225475,0.6179938,0.8213525,0.3647948,0.599017,0.3649832,0.04188126,0,0.8113932,0.4580687,0.4514693,0.3210933,0.08662444,0.8666727,0.07881483,0.6912419,0.1460305,0.1264866,0.4548728,0.04775923,0.5690483,0.7899933,0.7311279,0.3667478,0.5025554,0.5942565,0.09975278,0.7544032,0.4191702,0.8158496,0.7739016,0.4252563,0.1442094,0.09233366,0.1403608,0.3222686,0.3480863,0.1438533,0.3606429,0.8588974,0.2393022,0.02837676,0
0.7659076,0.7937271,0.5696592,0.7478231,0.4592095,0.4524559,0.4102058,0.4458598,0.4526846,0.1170088,0.04386142,0.1498659,0.8653771,0.06087773,0.5834797,0.4048431,0.02934303,0.8966985,0.5418337,0.8577213,0.4962917,0.3297722,0.4350255,0.4033251,0.7841505,0.511256,0.8693252,0.2207565,0.7667757,0.1434716,0.7598263,0.0292549,0.6023442,0.3109185,0.6306845,0.4005581,0.34819,0.8688285,0.7619922,0.8711068,0.5838079,0.04035816,0.08371364,0.4251768,0.875839,0.78082,0.4172823,0.09252828,0.06776886,0.2305295,0.5461062,0.7583971,0.5333914,0.2307255,0.4422801,0.4135777,0.4262374,0.2717462,0.7529329,0.8513184,0.3939823,0.5929586,0.4609052,0.09325369,0.0632322,0.8386571,0.4631556,0.4336009,0.357435,0.008112085,0.8588438,0.1064607,0.6892475,0.09183942,0.04825289,0.5159598,0.02556989,0.6265942,0.8285754,0.8075505,0.3143957,0.4220371,0.5862147,0.05815393,0.8273054,0.4415115,0.8414294,0.8117279,0.4298913,0.06536904,0.05893839,0,0.3145303,0.1644588,0.1733448,0.2079661,0.8739167,0.1482058,0.1949851,0.001031713
0.8354957,0.8121064,0.4874895,0.8100312,0.3553134,0.40544,0.3970193,0.3571197,0.4077577,0.06998824,0.1166958,0.1457538,0.8434252,0.05890429,0.4596589,0.3489618,0.1004396,0.8683787,0.4800436,0.8435077,0.4446176,0.3842956,0.5346395,0.4559112,0.7785122,0.458111,0.8027198,0.2451949,0.7434644,0.08538237,0.6963554,0.03812367,0.62766,0.3078222,0.5791332,0.3576677,0.3423265,0.8473641,0.8151212,0.8771904,0.6253496,0.03998123,0.1152671,0.4412852,0.9128209,0.8253046,0.4437198,0.036856,0.03598978,0.1742383,0.5344023,0.6471649,0.5409352,0.3253065,0.4718436,0.4489048,0.4724865,0.3008484,0.6885672,0.8585714,0.349973,0.668533,0.3835634,0.04290161,0.01142989,0.7353765,0.5078928,0.4431153,0.3646719,0.02115092,0.7509459,0.1276943,0.6398961,0.1960984,0.1277924,0.4234473,0.008331592,0.6611351,0.8292253,0.8663213,0.242462,0.3454158,0.5545144,0.08665217,0.8480127,0.360403,0.7540986,0.7949658,0.4458388,0.1295358,0.1678629,0.05727113,0.3535415,0.2966947,0.2137533,0.302446,0.8805921,0.2313832,0.02587536,0.000307
0.7404153,0.7624656,0.4225791,0.7589864,0.4662918,0.5062213,0.4452491,0.4491351,0.3908206,0.01287787,0,0.1436705,0.8749176,0.0557996,0.5212892,0.3713792,0.1376491,0.8147311,0.4791236,0.889228,0.5240175,0.4075833,0.4504041,0.3752025,0.8653532,0.482275,0.8124022,0.2984093,0.8008519,0.1343298,0.7718465,0.03099086,0.5688277,0.280458,0.5588013,0.3935669,0.3226038,0.8358837,0.8225483,0.790179,0.653114,0,0.05297212,0.3573568,0.8610749,0.883562,0.4224362,0.07721118,0.07188718,0.1506435,0.5360911,0.7305866,0.5349521,0.2819405,0.4370722,0.4949206,0.4263794,0.31834,0.7638209,0.8639293,0.2992272,0.7253232,0.4413532,0.07306063,0.0695213,0.8325192,0.4370417,0.4726297,0.352601,0.005849724,0.8709885,0.04853128,0.6731034,0.1327352,0.04834409,0.4956027,0.02700447,0.6241521,0.7167327,0.8760979,0.3447494,0.3728564,0.6078719,0.02067248,0.8165224,0.3925275,0.8023075,0.8070187,0.4563836,0.0506989,0.178798,0.04077372,0.3096305,0.3192248,0.2427569,0.3103353,0.8761193,0.2629377,0.03049561,0.05306563
0.7831926,0.8716561,0.5816668,0.8299687,0.4241426,0.4692738,0.3542156,0.3415547,0.4363018,0.0428915,0.09766563,0.1343807,0.7152964,0.06418671,0.4232211,0.4515419,0.05758151,0.866301,0.4312125,0.7839748,0.4255104,0.3688717,0.5422753,0.3386418,0.8411396,0.553831,0.7909571,0.2415027,0.8697161,0.1825107,0.7911152,0.05161178,0.5772814,0.2258818,0.687839,0.3911514,0.274003,0.8992184,0.7945976,0.8440996,0.6798552,0.0483295,0.1208071,0.3864768,0.8240175,0.8885204,0.4476793,0.1256582,0.04655372,0.1734146,0.6048521,0.7110782,0.4614064,0.2267803,0.5227805,0.4966443,0.4755051,0.2843885,0.8060786,0.752561,0.3793986,0.6362206,0.4166678,0.008874191,0,0.813049,0.5007355,0.4251649,0.4232831,0.02651923,0.8875808,0.04083196,0.6021741,0.1790343,0.06218754,0.4731964,0,0.6627349,0.8889787,0.8394268,0.2289379,0.2880058,0.661985,0.1456655,0.886436,0.3621029,0.8211444,0.8668847,0.3918566,0.09654908,0.02909173,0.1263842,0.3061526,0.2690415,0.3276748,0.214274,0.8266251,0.274153,0,0
0.8567342,0.7185367,0.5486609,0.8351588,0.3707855,0.5544907,0.5243484,0.3605326,0.358546,0.004853002,0.01315419,0.05507664,0.8027879,0.02437241,0.4861434,0.3890052,0.05921573,0.8424346,0.4625229,0.7815974,0.443051,0.4650127,0.4315836,0.4285224,0.7785136,0.4512612,0.7849151,0.2935015,0.9062462,0.1487999,0.6987414,0.02074615,0.53866,0.3384583,0.5940667,0.4093262,0.2791846,0.8620199,0.8790889,0.7824376,0.6269787,0.0675502,0.07749588,0.3046641,0.8373765,0.7509744,0.4218162,0.07043945,0.07309134,0.07970669,0.4912281,0.7722363,0.5263098,0.2631706,0.4275079,0.3931192,0.3824154,0.3815036,0.803813,0.8835842,0.3670858,0.6075361,0.4818562,0.01746551,0.04157756,0.7914356,0.5578865,0.3743972,0.4016377,0.131395,0.8605484,0.1395125,0.5688541,0.2048704,0.08934294,0.4447547,0.06443039,0.6637281,0.8178374,0.9225635,0.3052062,0.2889249,0.6748447,0.09332888,0.8688565,0.4337441,0.8013833,0.8990866,0.4603358,0.09523575,0.1182902,0.09853742,0.3846036,0.286599,0.3294339,0.2741538,0.7864739,0.2141785,0.03145067,0
0.8886863,0.7278423,0.5286707,0.8006564,0.4885808,0.4547861,0.3657648,0.3846302,0.448326,0.06418333,0.001753655,0.1005172,0.7762401,0.04208932,0.4999033,0.4296287,0.07956726,0.888325,0.5334343,0.8246653,0.4783026,0.4399433,0.4094835,0.3834874,0.7598283,0.4130509,0.789622,0.1564364,0.8438408,0.1135571,0.8291212,0.003287675,0.60252,0.268795,0.6728174,0.3846008,0.4069082,0.824062,0.7850695,0.8457173,0.6375824,0.08043574,0.1275646,0.46324,0.8024434,0.8153732,0.4730034,0.0901887,0.03483487,0.1215398,0.5963898,0.6633127,0.4064191,0.1812196,0.4437515,0.3752888,0.3919399,0.347803,0.7763718,0.7992067,0.3228172,0.6366053,0.3835065,0.01740639,0.01117833,0.808055,0.4852396,0.4742032,0.3843679,0.05934775,0.7773854,0.009000361,0.6122738,0.1248096,0.1085533,0.4171974,0,0.5837339,0.8414627,0.8116786,0.3694775,0.2926433,0.6037058,0.05018252,0.7698304,0.464375,0.8821678,0.8429913,0.4689718,0.1143727,0.1314965,0.05188452,0.425365,0.2941074,0.3712585,0.4207072,0.8617948,0.2256511,0.02597001,0
0.8383796,0.7480636,0.4380873,0.8027617,0.45814,0.4634541,0.4988498,0.3922393,0.4863172,0.06283286,0,0.1201315,0.802015,0.05635952,0.5138135,0.514904,0.08921138,0.856931,0.4258665,0.8648366,0.510161,0.3533172,0.4311622,0.4066455,0.77006,0.508329,0.8494452,0.147384,0.8007624,0.06756852,0.7448959,0.008488953,0.6809025,0.2692348,0.7002296,0.4721284,0.3308749,0.8553106,0.7244181,0.8284492,0.6268521,0.01357938,0.06728096,0.404467,0.8852704,0.8650687,0.4271058,0.07265569,0.04970501,0.1322547,0.5014564,0.6830045,0.4874496,0.1671876,0.4357449,0.4340266,0.4235548,0.3017511,0.7434863,0.8826699,0.3336537,0.6538812,0.4203323,0.04639683,0.06499358,0.8669848,0.5283578,0.4914847,0.4047264,0.009345215,0.8544403,0.1072543,0.5816546,0.1140742,0.1396742,0.4589268,0.04412832,0.5912092,0.9121196,0.849909,0.3103094,0.3669822,0.5516838,0.04084856,0.8428922,0.3873595,0.781477,0.8630595,0.4211779,0.1159577,0.104568,0.1188998,0.3275198,0.3120712,0.3921612,0.3061256,0.7953742,0.3462588,0.01079642,0
0.7794682,0.842406,0.5164361,0.7441287,0.4130519,0.4668313,0.3886262,0.4449166,0.3761256,0.0368144,0.05748003,0.07300192,0.8712254,0.0938364,0.4406697,0.4964647,0.1271241,0.8013349,0.4423897,0.7934077,0.5029071,0.3030089,0.3934074,0.3332871,0.7168638,0.5059121,0.8901688,0.2260838,0.8362274,0.1587867,0.7274573,0.03600981,0.5699024,0.3443665,0.6746297,0.3861095,0.2539495,0.7933118,0.893586,0.8000826,0.6378292,0.08559483,0.08578537,0.3671769,0.7290014,0.8579996,0.3973379,0,0,0.1265425,0.6032641,0.7456097,0.46492,0.1455843,0.4901649,0.4052298,0.4198866,0.2667372,0.7812874,0.7728356,0.3189816,0.6279959,0.3915291,0.1018505,0.1117238,0.8201603,0.5670342,0.4884088,0.4296028,0.02791854,0.8998105,0.1712433,0.6321135,0.1960597,0.0784414,0.4103532,0.02493607,0.6162198,0.8246246,0.8391179,0.344438,0.2886527,0.5714159,0.03648996,0.8415053,0.3671447,0.8137887,0.7676744,0.3936655,0.06846463,0.03399193,0.1061162,0.359865,0.2989609,0.4460109,0.3566108,0.857106,0.2063522,0,0.01941416
0.7664168,0.8296432,0.5482889,0.863467,0.4010075,0.5394744,0.4180968,0.3840076,0.524281,0.04549248,0,0.1518208,0.861423,0.03273729,0.4588022,0.4435796,0.0933066,0.8825279,0.4304973,0.8531362,0.4486949,0.3335535,0.3723191,0.3909466,0.7702798,0.4674062,0.7809722,0.167705,0.7885185,0.1088656,0.8297846,0.03600842,0.6329731,0.2805665,0.6749575,0.3963028,0.2619339,0.8298806,0.9123342,0.8496037,0.6657628,0.01496523,0.05974312,0.4487089,0.8119878,0.8416398,0.4011537,0.1164986,0.05921408,0.06060573,0.4492879,0.7228701,0.5815598,0.1697931,0.4879203,0.402713,0.4473026,0.2933163,0.8523344,0.841098,0.3929644,0.7205439,0.4346251,0.09811841,0.1520898,0.7876966,0.4594804,0.4217006,0.3499658,0.02242047,0.8676748,0.05623913,0.6268924,0.1090606,0.1077464,0.4756359,0,0.6347591,0.8631144,0.8166999,0.3003625,0.2454522,0.6442074,0.02988122,0.819534,0.310483,0.8576409,0.8610715,0.4233915,0.0781052,0.1526742,0.1303398,0.3332978,0.2692637,0.4279578,0.3775195,0.8325467,0.2076102,0,0.02779669
0.8554675,0.7638821,0.5719693,0.8158014,0.3869443,0.4470216,0.3438752,0.4184262,0.4026423,0.1044445,0.028056,0.1337369,0.8945512,0.02067634,0.5665414,0.4355254,0.1273783,0.8884139,0.4795188,0.8336331,0.4564036,0.4317151,0.42715,0.4647867,0.7364756,0.4292988,0.7591348,0.193039,0.7682301,0.07816912,0.7785945,0.01888022,0.4682045,0.2131619,0.6442984,0.3379973,0.2766795,0.9060109,0.8258895,0.8755115,0.6533764,0.03091091,0.03161522,0.4025822,0.8096748,0.8254272,0.5022364,0.07422262,0.05717855,0,0.425124,0.6991636,0.4906306,0.203635,0.462685,0.4201935,0.4186233,0.307093,0.7923751,0.8229882,0.3530783,0.7014875,0.4345818,0.06093458,0.09459016,0.8407624,0.5602174,0.3822584,0.3299991,0,0.8161027,0.04712483,0.7001924,0.1734118,0.02734128,0.475889,0.04296253,0.6204895,0.7926864,0.9266313,0.2961434,0.2674029,0.6448043,0.07354821,0.8513652,0.4435038,0.7630485,0.8762364,0.3871169,0.01208423,0.05150852,0.0829696,0.3747935,0.2383826,0.4642411,0.3063214,0.8288271,0.221341,0,0.04958841
