ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49
0.2656242,0.4555537,0.3829589,0.9241224,0,0.81148,0.290055,0.4081137,0.5435533,0.01689287,0.8787009,0.1892609,0.7349236,0.4673599,0.5568927,0.4885968,0.8684681,0.36982,0.5379023,0.4944438,0.4335788,0.450277,0.7328956,0.5425926,0.2240868,0.5213336,0.7513126,0.3369707,0.8357543,0.6513439,0.7666801,0.4569559,0.002562298,0.4309429,0.5102451,0.0612302,0.1067918,0.5047297,0.8422042,0.7817963,0.3270738,0.2594116,0.2374824,0.162557,0.2357229,0.7716485,0.8485622,0.4885864,0.1609721,0.8627709
0.3020873,0.4179162,0.4210143,0.8454108,0,0.8569354,0.2766963,0.4527776,0.5180377,0.04156798,0.7488189,0.1429173,0.8352985,0.4649493,0.4250202,0.4496701,0.8908443,0.4731268,0.4535637,0.477654,0.4316368,0.3274261,0.7876851,0.5160484,0.1410003,0.5543658,0.7133504,0.369018,0.8281903,0.5244694,0.7247846,0.5507667,0.03778602,0.3694335,0.3925789,0.1343278,0.01783638,0.4310953,0.9211513,0.8421132,0.4133874,0.3211491,0.2717921,0.2337904,0.2540267,0.893514,0.8591822,0.4365797,0.1571867,0.8608466
0.2741187,0.4339323,0.3719863,0.8549501,0.0658664,0.8368744,0.2815883,0.4669982,0.4483183,0.0778685,0.9156633,0.1717782,0.8916077,0.4546243,0.4077316,0.4407713,0.8031667,0.3854896,0.5427944,0.4861717,0.4652661,0.4452923,0.716482,0.5682467,0.2213174,0.4944334,0.6425301,0.3741087,0.8438525,0.5588855,0.7643738,0.4962015,0.03110758,0.3814966,0.3616018,0.09740829,0.04982849,0.4498582,0.8341758,0.8651556,0.3781074,0.2649942,0.1779315,0.2616182,0.3575441,0.83833,0.8267916,0.5061867,0.1384351,0.8279116
0.2887389,0.4279542,0.4048812,0.7889159,0.005252874,0.8530408,0.278864,0.4792291,0.5067842,0.09816547,0.8550578,0.155175,0.8556599,0.5144166,0.5164324,0.404297,0.8256405,0.4286612,0.5434307,0.5247052,0.5324793,0.3701302,0.6763212,0.5292907,0.1705774,0.5472221,0.6543015,0.4463675,0.8650514,0.5101488,0.7743049,0.4818611,0.06362263,0.3209525,0.5172088,0.03886693,0.05655881,0.4557899,0.8384303,0.8087536,0.3112552,0.2278252,0.1817304,0.2166425,0.3040803,0.8077853,0.8754215,0.4768115,0.145306,0.8742299
0.4829122,0.02086907,0,0.5003853,0.1864468,0.4633244,0.2813276,0.763923,0.3081156,0.6634013,0.6028779,0.2449263,0.1598685,0.2550305,0.4577188,0.737928,0.6138579,0.595137,0.5627791,0.1176562,0.1796909,0.3113516,0.5212089,0.09063401,0.8317876,0.6946431,0.2632706,0.37491,0.8480947,0.3538226,0.3029514,0.4475402,0.4559011,0.1953587,0.09718935,0.1921646,0.7942606,0.4395418,0.6608523,0.4199916,0.6940928,0.4463025,0.8232023,0.292009,0,0.7010894,0.4390028,0.2238408,0.3765554,0.1127496
0.4220877,0.1205334,0.0824118,0.5180997,0.1547746,0.6877097,0.4132572,0.7738649,0.3049481,0.4708916,0.6473512,0.1784086,0.3446403,0.309786,0.374513,0.7122487,0.6431997,0.5131562,0.5544934,0.2588227,0.312973,0.2026413,0.6828284,0.1811765,0.6440218,0.6724714,0.3290372,0.3679402,0.7884937,0.4168953,0.3868349,0.4932948,0.5164189,0.202838,0.2207385,0.115217,0.575372,0.5516291,0.7017157,0.5563327,0.6783585,0.4569538,0.5918216,0.253958,0.1821371,0.7321651,0.5135525,0.2241188,0.3129531,0.2612413
0.4256842,0.2124382,0.1493598,0.58236,0.089562,0.6935366,0.3091092,0.6902865,0.3077818,0.4599813,0.6743338,0.316643,0.4644944,0.3738658,0.3875444,0.6229321,0.6252288,0.5197535,0.6015569,0.1802134,0.323634,0.287814,0.6580808,0.2373245,0.5555053,0.58873,0.4266365,0.370614,0.8827935,0.4112671,0.5352904,0.4951161,0.3206386,0.2828474,0.2959064,0.06251379,0.4138971,0.4824463,0.7784508,0.5721449,0.5711679,0.4596107,0.5286489,0.1981977,0.1869856,0.7422836,0.6527562,0.3287782,0.2161728,0.4314907
0.3965606,0.1758243,0.1237889,0.6403394,0.1359834,0.7059938,0.2965874,0.6047249,0.3497851,0.383248,0.7412872,0.1728974,0.5369292,0.3867395,0.4756184,0.5585105,0.6779613,0.4688559,0.5593194,0.2991385,0.36082,0.3250144,0.8269594,0.3139699,0.4450325,0.5765067,0.4414914,0.3885085,0.9072576,0.5811207,0.4966533,0.4448066,0.3230294,0.2807877,0.3316418,0.1090344,0.3912915,0.4667428,0.8440224,0.6571161,0.5413525,0.359785,0.5088789,0.206208,0.1977044,0.7748324,0.718479,0.2733289,0.2046371,0.5495465
0.2970267,0.2382942,0.2377252,0.6436471,0.1393369,0.7301429,0.4023903,0.5592689,0.4188314,0.2782429,0.7764866,0.160477,0.6171057,0.3824069,0.4725478,0.4978791,0.6722052,0.4361704,0.4364682,0.4120314,0.3852531,0.3671072,0.7767476,0.3850967,0.3954898,0.6293226,0.4691682,0.4273309,0.8627191,0.5577399,0.624063,0.4730673,0.2630642,0.3103324,0.3327165,0.002670172,0.2967959,0.4676166,0.8216395,0.7434239,0.4750129,0.3447193,0.341326,0.2347637,0.1592622,0.8409472,0.6762978,0.3930483,0.1352899,0.5867625
0.3200938,0.285701,0.275927,0.777804,0.1075225,0.7517758,0.3691848,0.4951774,0.4647175,0.1867828,0.7470288,0.128879,0.6882926,0.3855398,0.3932364,0.5937735,0.7747061,0.4439005,0.4941794,0.3166753,0.3989203,0.4193315,0.7399454,0.4393569,0.3173511,0.6234109,0.5669571,0.3638176,0.8370634,0.5690721,0.6193734,0.4979082,0.2215059,0.3499491,0.4615274,0.1087007,0.2817903,0.4651996,0.7098212,0.7014709,0.5465079,0.2575463,0.3620954,0.2085426,0.1894673,0.8703515,0.6740451,0.3868132,0.2257762,0.7432284
0.2732877,0.2750873,0.2500855,0.724584,0,0.7192821,0.3241875,0.4956898,0.4414486,0.1955002,0.7591732,0.2179211,0.6457478,0.4264041,0.4355448,0.5554942,0.7489303,0.4056354,0.4935887,0.3697624,0.4652753,0.3613888,0.7351813,0.4022812,0.3678223,0.4698784,0.5556743,0.439269,0.8460585,0.5540506,0.6905752,0.557369,0.2479305,0.2941655,0.3994851,0.03201794,0.2915878,0.4543113,0.8709955,0.734065,0.4232972,0.3159665,0.4489435,0.3133263,0.1935132,0.8045596,0.8022896,0.3566883,0.1774348,0.6503403
0.3451392,0.2786815,0.3571338,0.7503106,0.06686209,0.7650169,0.3070141,0.4753153,0.5108262,0.1673055,0.747833,0.2625778,0.7465352,0.4225133,0.4964858,0.4503427,0.7632762,0.4726213,0.5097703,0.3523057,0.4447422,0.3362456,0.7626628,0.423268,0.2573365,0.5384782,0.4810188,0.4112664,0.9181103,0.5299296,0.6805055,0.4628002,0.1626773,0.3892283,0.4860781,0.02968743,0.1849324,0.4565917,0.8581505,0.7737007,0.4464065,0.2879175,0.2944784,0.2183306,0.2162538,0.8580899,0.7345532,0.4106093,0.1799521,0.746667
0.3803575,0.3571486,0.3401467,0.7123604,0.0977494,0.8025954,0.3433316,0.4947972,0.4789282,0.14808,0.8059502,0.207785,0.7623239,0.383494,0.4060997,0.4554634,0.755006,0.4148337,0.4780481,0.464598,0.4775251,0.3190875,0.7110403,0.466371,0.1937637,0.5317689,0.6454532,0.4464096,0.8564579,0.6114314,0.6842544,0.4373438,0.2415279,0.3398829,0.3961708,0.06893105,0.08852102,0.4771584,0.8691854,0.7233781,0.3930763,0.4078645,0.2670288,0.2263286,0.3217449,0.7383087,0.8246784,0.4032745,0.1456232,0.728173
0.2359417,0.3993348,0.3389724,0.76589,0.03216562,0.8160246,0.4271807,0.4917562,0.3995876,0.05169835,0.9030966,0.1835105,0.811486,0.3561697,0.413996,0.5621891,0.7882854,0.4349719,0.447906,0.3931487,0.4619804,0.3608434,0.738732,0.489446,0.2104311,0.5431892,0.516009,0.3903239,0.8473409,0.5672483,0.7129427,0.4619259,0.1110535,0.3948666,0.4617823,0.1353519,0.2435492,0.4399132,0.8387239,0.8181558,0.3550795,0.2040499,0.2636919,0.1911907,0.2199293,0.8593617,0.8580177,0.419003,0.23433,0.8085288
0.2690505,0.4024413,0.3635242,0.8576099,0.1173646,0.8503602,0.3199438,0.5406181,0.4711861,0.1795089,0.8155181,0.08169518,0.7555224,0.4026389,0.4747157,0.4254403,0.8186268,0.3625385,0.4763043,0.368967,0.4783407,0.3833886,0.8108245,0.4588535,0.2130864,0.4542012,0.5972438,0.3765001,0.9080909,0.5734841,0.7837938,0.458398,0.1345014,0.423338,0.4519106,0.02580045,0.07488858,0.4660648,0.9383889,0.7822214,0.41387,0.3566685,0.2851177,0.197064,0.2671345,0.8658409,0.8189433,0.3820485,0.2091799,0.8169449
0.2987248,0.4224935,0.3582296,0.803031,0.009362731,0.805765,0.3599092,0.4631797,0.530898,0.04261544,0.8590972,0.1314287,0.7568606,0.4573897,0.4012984,0.4202409,0.8029524,0.3561631,0.4293694,0.3485069,0.4522398,0.4207557,0.767526,0.5202136,0.2675414,0.501143,0.6857562,0.2841675,0.8671248,0.6055728,0.7699009,0.5471795,0.1208887,0.3954734,0.4882662,0,0.1239999,0.4798946,0.8726438,0.7866477,0.3590768,0.1996595,0.2257022,0.2185376,0.2792646,0.8614428,0.8673605,0.3543202,0.1273323,0.7940861
0.2412477,0.3686917,0.3713404,0.8341642,0.02378462,0.8805391,0.3564286,0.3950339,0.5519062,0.0258558,0.8263649,0.1660188,0.82793,0.4389027,0.4394262,0.3702575,0.7912081,0.449792,0.4438936,0.438119,0.4568587,0.3780442,0.8381769,0.5700871,0.2171481,0.4577973,0.6121509,0.3873751,0.8159255,0.5776094,0.716655,0.5169977,0.04222936,0.442136,0.4486611,0.04249049,0.06652959,0.4308621,0.8328942,0.7893728,0.3931333,0.3200667,0.293113,0.273886,0.121886,0.8657666,0.8142446,0.3657248,0.2164343,0.8936187
0.2749421,0.3424461,0.3670543,0.8273469,0.05034442,0.8440101,0.3413242,0.393745,0.4222167,0.03832674,0.8102505,0.2404525,0.8374162,0.4388872,0.4603142,0.4532778,0.8914886,0.3779698,0.431075,0.3931794,0.3829795,0.3189561,0.797229,0.5122079,0.1767644,0.4799212,0.7001773,0.4292391,0.8435577,0.5647832,0.7213592,0.5282677,0.1170855,0.441365,0.503118,0.06033254,0.08660872,0.494148,0.8752033,0.8818892,0.4237499,0.2259644,0.2158087,0.3265599,0.218552,0.7397275,0.8579852,0.4381144,0.1816352,0.8241204
0.2821355,0.3920389,0.441595,0.7873058,0,0.8739951,0.2912816,0.4156128,0.5202801,0.03591776,0.7834901,0.1401761,0.8465071,0.4096462,0.4809284,0.4360588,0.8496696,0.4959884,0.4769981,0.4228261,0.4557018,0.3454414,0.7607278,0.4664862,0.1633787,0.5263205,0.6559795,0.3986811,0.8477461,0.5937679,0.7688202,0.4865786,0.08626043,0.4410553,0.5197991,0,0.0231911,0.3799406,0.8733824,0.8567175,0.3787715,0.2004996,0.2000348,0.20725,0.1938138,0.8310693,0.8924676,0.3784054,0.2327884,0.8437
0.2406348,0.4107035,0.3309513,0.8019179,0,0.8465852,0.4242797,0.4617717,0.5004433,0.1194883,0.8690875,0.1593671,0.8525643,0.4538018,0.3957954,0.4094057,0.8320029,0.3747475,0.4625127,0.4534023,0.469204,0.4144207,0.761225,0.5265381,0.1225806,0.5198321,0.641924,0.3845748,0.8077716,0.5414498,0.7441726,0.4206688,0.05388778,0.4229044,0.5237706,0,0.1181738,0.4025657,0.8471896,0.7178848,0.3561243,0.2758125,0.246462,0.2214225,0.1713995,0.8648421,0.8549561,0.33659,0.2068739,0.8440949
0.3264117,0.486882,0.3469739,0.9068702,0,0.9052657,0.2968822,0.4023085,0.4632612,0.02422103,0.7618494,0.1498533,0.8621017,0.501364,0.4391648,0.3902254,0.8441683,0.455792,0.4430135,0.4297087,0.47978,0.3814365,0.7868598,0.5146662,0.2095538,0.4915209,0.7603554,0.3639657,0.8749223,0.57906,0.7519156,0.4530148,0.04563434,0.4352931,0.3899077,0.06874403,0.08971937,0.4694289,0.815991,0.8286325,0.3719484,0.2128365,0.3081165,0.144219,0.2091105,0.8402779,0.7240825,0.3989292,0.132897,0.8554885
0.2143541,0.3735891,0.4908109,0.8811227,0.00425707,0.9093768,0.3249213,0.4203806,0.4953272,0.03161647,0.8769166,0.1261148,0.8208343,0.4765323,0.4532988,0.3575586,0.8383962,0.4081599,0.3981084,0.358133,0.4686961,0.3402664,0.7514761,0.4734108,0.2030215,0.5295448,0.6359114,0.449898,0.8092752,0.5779499,0.7660233,0.4821361,0.09521218,0.4042812,0.4256256,0.07994187,0.1188987,0.4321842,0.7932517,0.7895605,0.3142607,0.1871283,0.2094886,0.2221196,0.3023607,0.8313986,0.8931499,0.4008142,0.16198,0.8740417
0.318552,0.3786889,0.4712668,0.9223722,0.02338478,0.8943953,0.3846299,0.3867255,0.5263804,0,0.8808174,0.2063854,0.8048137,0.4402367,0.5221322,0.443617,0.8611979,0.4393162,0.4215477,0.4076456,0.5683222,0.4290167,0.7284333,0.5068575,0.1369972,0.5368949,0.7151784,0.4030797,0.8777096,0.634465,0.7739413,0.4856322,0.02192175,0.4303862,0.4841518,0,0.0906044,0.3968308,0.8691499,0.8666459,0.36239,0.3580706,0.2892351,0.2163183,0.2794377,0.9104943,0.8718283,0.443161,0.1501056,0.8624949
0.2649319,0.4247599,0.4711538,0.8820706,0.04063349,0.8777797,0.2809189,0.3616542,0.5664604,0.07597744,0.8513132,0.1836302,0.7822304,0.4428253,0.4138405,0.3642532,0.8699762,0.4794485,0.4516939,0.461406,0.5271715,0.414702,0.8064075,0.4944001,0.1636491,0.4951918,0.6785679,0.398012,0.921911,0.6359658,0.8088309,0.5088617,0.07433067,0.3877402,0.5557989,0,0.09941041,0.4768279,0.8008779,0.7931331,0.37413,0.259554,0.2715727,0.1871672,0.2706035,0.8404065,0.8819948,0.4142371,0.1519606,0.8595634
0.2689078,0.455801,0.4278784,0.8045253,0,0.8648184,0.283197,0.3954492,0.4109012,0.07736322,0.8153038,0.1994465,0.8360371,0.4004569,0.4869041,0.3339226,0.8256532,0.3961866,0.3954091,0.4455081,0.4824502,0.3708297,0.7523218,0.5045858,0.1501523,0.5148913,0.6845151,0.3508386,0.8233169,0.6453096,0.6984066,0.4719115,0.01812697,0.3749609,0.4447536,0.08158667,0.03698938,0.4331516,0.8269968,0.8281323,0.3454312,0.2665835,0.1681457,0.1506853,0.2572837,0.8189738,0.8932727,0.3876148,0.1626425,0.8590921
0.5049968,0.1669561,0.1777927,0.5719616,0.1276821,0.8793527,0.6520249,0.1203979,0.7419428,0.3087111,0.4707194,0.3455501,0.6229724,0.4892386,0.5575318,0.7554657,0.7771351,0.8774201,0.3421318,0.4629132,0.498028,0.5637832,0.2930034,0.5243528,0.5104014,0.207684,0.4697354,0.1365981,0.5567759,0.5536827,0.4966733,0.2887892,0.4082467,0.1778177,0.5014934,0.330082,0.6891492,0.244175,0.6138807,0.4503452,0.1923288,0.503848,0.05463469,0.111511,0.4285575,0.8666142,0.27054,0.2221107,0.2206245,0
0.5763313,0.2318787,0.1772,0.6652021,0.1009803,0.9072959,0.5789829,0.1245861,0.8256305,0.3101335,0.5954642,0.3515244,0.6880794,0.5626096,0.5145627,0.6507702,0.7702375,0.611712,0.3515433,0.4506126,0.5741699,0.5166023,0.3464622,0.5933569,0.4752653,0.2172351,0.5003774,0.22021,0.6251478,0.5216385,0.6179519,0.3954533,0.3686101,0.2002305,0.4784932,0.3981931,0.4538959,0.3530124,0.7102488,0.481593,0.1912363,0.4408663,0.1612224,0.1059904,0.4393378,0.8434494,0.4613334,0.2620471,0.1819921,0.2144479
0.4565301,0.2667482,0.1692081,0.6685061,0.008308653,0.8544002,0.6366022,0.2001472,0.7480009,0.2068743,0.5886519,0.3701809,0.8217041,0.4699632,0.4737025,0.6280396,0.7839246,0.5452771,0.3718922,0.4452813,0.5644238,0.4548736,0.4185532,0.5596809,0.3662567,0.269427,0.6347404,0.1808948,0.6518283,0.528694,0.5415409,0.4469534,0.4260454,0.2463702,0.5090533,0.3200814,0.3721751,0.3886938,0.7693658,0.5251202,0.3234227,0.3963504,0.2459,0.05976917,0.2995999,0.8488171,0.538717,0.2974181,0.292411,0.3667882
0.3670055,0.3138037,0.2789099,0.7233825,0.09659905,0.8740628,0.6508783,0.3361544,0.6572387,0.1737394,0.6479142,0.2977475,0.7530859,0.5158032,0.4724021,0.5609479,0.8498768,0.4657999,0.3527232,0.4623784,0.6411159,0.4832144,0.5332855,0.4729564,0.3045856,0.3437882,0.5973421,0.3576925,0.6552869,0.5361827,0.6625661,0.4537181,0.3477175,0.3612896,0.4703336,0.3385735,0.3096001,0.4400415,0.7291542,0.6840865,0.2737332,0.2739731,0.3105463,0.1345641,0.2373716,0.8599257,0.7155517,0.3187719,0.3059396,0.4769252
0.3460466,0.3710913,0.2994619,0.8062382,0.076501,0.9201335,0.5725143,0.3578994,0.6891956,0.1509771,0.7498522,0.3182507,0.7936928,0.4730633,0.5309395,0.5681532,0.8388065,0.5928497,0.3959344,0.3708639,0.5874038,0.4977992,0.5449061,0.4881711,0.3423595,0.4251916,0.6731,0.3897887,0.6691916,0.5048624,0.6371908,0.5151518,0.185591,0.4108885,0.4416079,0.2271005,0.2459261,0.4783417,0.7826023,0.7081633,0.3211575,0.4085591,0.2142553,0.02758438,0.2243075,0.8181625,0.6650383,0.3667737,0.2312116,0.5433518
0.2547374,0.3704905,0.2868524,0.7861021,0.06023551,0.8224889,0.5231872,0.2880756,0.6890737,0.2089995,0.7668399,0.2684765,0.7582101,0.4564778,0.5599707,0.5402583,0.8483794,0.3810698,0.3841302,0.4437,0.5361242,0.4095896,0.5685265,0.4964322,0.2556901,0.4284989,0.5555458,0.3260096,0.6953851,0.5575418,0.5509152,0.4564895,0.248831,0.3884808,0.4877252,0.1848068,0.2193341,0.4636863,0.7845432,0.7163097,0.2891274,0.3036767,0.2469983,0.1362878,0.2955791,0.8605441,0.8300648,0.4471741,0.1979598,0.5821468
0.3208338,0.4062629,0.2780208,0.728769,0.1376973,0.7610158,0.4312975,0.3323523,0.568168,0.179912,0.8015208,0.1999734,0.8172286,0.4240882,0.5157732,0.4456916,0.7960711,0.4446064,0.4572791,0.446289,0.645391,0.3911535,0.5998815,0.4308335,0.2302188,0.4916599,0.6081325,0.2919704,0.7493703,0.5195546,0.6395146,0.4704107,0.1846034,0.3864964,0.4842528,0.2295135,0.125282,0.3687747,0.7799233,0.7509146,0.3804702,0.2727968,0.208042,0.1128087,0.2694929,0.8879452,0.755423,0.3692988,0.2316897,0.7103133
0.325503,0.3864199,0.3266122,0.7449855,0,0.8775359,0.45445,0.3301303,0.5710486,0.07062808,0.8210315,0.2455708,0.8580504,0.4969445,0.5496078,0.4980838,0.8736789,0.4539888,0.3946049,0.4961016,0.5978748,0.4196696,0.621819,0.5597373,0.1502984,0.511839,0.69989,0.4289101,0.7394546,0.4945709,0.5939587,0.5565407,0.2291642,0.3093018,0.4926661,0.1411681,0.2004161,0.4325719,0.833273,0.7975808,0.3548299,0.275383,0.2189769,0.1386975,0.3056673,0.793574,0.7455674,0.4074316,0.1954384,0.773357
0.3736205,0.3482921,0.3909299,0.8242983,0.009712548,0.8502743,0.3783487,0.3412702,0.6252084,0.1243517,0.7145894,0.2181702,0.8297217,0.423521,0.4580918,0.4797597,0.8361833,0.3828906,0.3927259,0.4803545,0.5149617,0.3453832,0.67336,0.6272679,0.214242,0.4832871,0.6442088,0.3815632,0.7981965,0.4574042,0.618333,0.4940863,0.2135591,0.4193642,0.5183326,0.1447241,0.1510176,0.3979055,0.8743384,0.7760037,0.427405,0.2318638,0.2515334,0.1975894,0.1825071,0.8612881,0.8163284,0.4370479,0.3064941,0.7105146
0.3048201,0.3772488,0.4299814,0.7782122,0.01361977,0.9076504,0.4607158,0.3815769,0.5709167,0.1501427,0.8559295,0.1789137,0.7696455,0.3518743,0.5273177,0.48878,0.7587352,0.3911418,0.4824798,0.4141542,0.5016501,0.4453089,0.6467099,0.5073622,0.1633276,0.5141299,0.6321344,0.223921,0.7867017,0.548385,0.7237207,0.4209764,0.1516261,0.3956305,0.5035768,0.1018054,0.1326818,0.4678142,0.8485128,0.7737588,0.3114645,0.2734265,0.2721831,0.06647941,0.2265533,0.8950363,0.831355,0.429698,0.2445549,0.8063192
0.2795189,0.3380058,0.3472542,0.7986951,0.03803821,0.8269993,0.4102829,0.4104555,0.5726644,0.02658211,0.8053465,0.1962637,0.8494641,0.432387,0.5149031,0.4224888,0.8311485,0.443227,0.4853505,0.4261505,0.5927628,0.4044701,0.6062669,0.4718348,0.2524759,0.4445161,0.6336852,0.4510377,0.8283287,0.5565286,0.6239854,0.4564779,0.1696587,0.3877695,0.4555631,0.04211275,0.07603773,0.4671566,0.8419912,0.8562701,0.3306816,0.3268405,0.3124681,0.2452457,0.2207751,0.9211256,0.8171052,0.435531,0.2085708,0.8251106
0.3412504,0.3437508,0.3634047,0.7276009,0.04898173,0.8079807,0.3864923,0.4127059,0.5556046,0.05096447,0.8767421,0.170568,0.7979608,0.4000831,0.50148,0.4508766,0.791944,0.3922916,0.4179413,0.4917105,0.4234583,0.4130842,0.7290891,0.4644834,0.113211,0.3696166,0.6872234,0.3298142,0.839108,0.5509996,0.7609097,0.4474234,0.07149981,0.4508655,0.4812931,0.1318057,0.1490447,0.5405276,0.8088155,0.7160614,0.4514076,0.2646588,0.1873886,0.1760439,0.2170882,0.9585465,0.8641597,0.3624491,0.1893248,0.7268133
0.2957163,0.4149197,0.3778925,0.8201813,0.04016933,0.886669,0.4236036,0.4124661,0.6017807,0.09068791,0.8745777,0.1936796,0.7874096,0.4081944,0.480271,0.460588,0.8567634,0.401136,0.3327118,0.4787902,0.541708,0.3455264,0.7046832,0.6043337,0.190835,0.5498739,0.7289483,0.3622576,0.790957,0.5345784,0.6868654,0.4159358,0.04055556,0.3927818,0.5610283,0.02044132,0.142386,0.3508101,0.8225622,0.820785,0.397055,0.3808638,0.2691269,0.1411979,0.2845976,0.9044021,0.9242936,0.4007207,0.1842952,0.7708082
0.3332808,0.4419301,0.3739732,0.8416417,0.1090602,0.8796448,0.377829,0.3908073,0.6004558,0.1167865,0.9399528,0.1641386,0.8474304,0.417996,0.4827494,0.3831681,0.8326394,0.4311859,0.4717409,0.4208106,0.4522935,0.4311123,0.6798587,0.5556796,0.1540618,0.4058203,0.7381685,0.4722371,0.9045545,0.6405014,0.7844865,0.5237393,0.153938,0.4008613,0.543116,0.1402201,0.04555986,0.4760652,0.7604584,0.807565,0.3693894,0.2196064,0.2224549,0.08962024,0.2340177,0.8210028,0.8019667,0.3562088,0.168853,0.7679914
0.3122462,0.3755502,0.3392251,0.7846247,0.02233418,0.8365939,0.3826556,0.4122376,0.5379105,0.05756746,0.8078676,0.2045024,0.8596613,0.4593886,0.4981238,0.3825864,0.8843706,0.3744417,0.4153053,0.422796,0.4280614,0.4256388,0.6600168,0.539471,0.1421215,0.5282753,0.6256125,0.4468414,0.8391761,0.4536554,0.7138614,0.5076989,0.05237983,0.3389851,0.4880163,0.03489805,0.1216343,0.4404845,0.7352585,0.8085319,0.3072179,0.2173191,0.2175933,0.1218442,0.2535291,0.8846122,0.81055,0.3886002,0.1379449,0.7955928
0.3381734,0.4645715,0.4048355,0.7891793,0.02827559,0.8705519,0.3825634,0.4343439,0.6316589,0.0455904,0.8279526,0.2414127,0.8735802,0.412726,0.5260144,0.4403319,0.892848,0.3323339,0.5115529,0.435833,0.4512975,0.3705416,0.7518507,0.5856046,0.1968345,0.5194511,0.6605985,0.4176205,0.8094298,0.5749084,0.696166,0.4850449,0.07676789,0.4444121,0.476899,0.1119033,0.0267291,0.4107812,0.892695,0.9323174,0.4035395,0.2916784,0.160806,0.2522392,0.2675528,0.8125919,0.849345,0.4682677,0.1841587,0.7771941
0.3546335,0.4276988,0.4809424,0.8389635,0,0.8227732,0.3298556,0.4053115,0.5927185,0.08877009,0.8717358,0.1097687,0.7609391,0.3760949,0.5590972,0.4123028,0.91851,0.4259402,0.4496611,0.5077322,0.485587,0.4044438,0.7554425,0.4534407,0.1595393,0.5027528,0.6507141,0.4714774,0.8636591,0.60527,0.7354192,0.4696459,0.07333133,0.3788446,0.4784376,0.02070842,0.2249278,0.4057981,0.8530508,0.880977,0.4489872,0.2688065,0.256412,0.1913261,0.2597997,0.8829019,0.7527986,0.4020318,0.1326314,0.8230962
0.2760566,0.4214062,0.4173891,0.8399654,0,0.8431634,0.2509915,0.3676066,0.5601415,0.0016597,0.8711043,0.1070038,0.8268986,0.4677503,0.4694712,0.3923639,0.8947123,0.385536,0.4932766,0.417073,0.372704,0.3610481,0.6808218,0.5592126,0.1732638,0.4820817,0.7180118,0.4089689,0.8795223,0.5687606,0.8100786,0.530598,0.05884605,0.409982,0.4573067,0,0.06534061,0.4004261,0.8469962,0.7903504,0.3608863,0.2222062,0.2401954,0.1688824,0.177411,0.8967294,0.9079722,0.4028924,0.1669846,0.7598168
0.2866834,0.4836773,0.4261648,0.8138078,0.05876172,0.8520665,0.3710492,0.3844706,0.5529049,0.05026451,0.9391979,0.2632923,0.8363802,0.3967359,0.5040039,0.4250996,0.8551434,0.3532734,0.5000132,0.4250301,0.5044914,0.3818219,0.7510663,0.528437,0.1391714,0.5347559,0.7457781,0.3035135,0.8164608,0.6151943,0.7558588,0.5066051,0.1037324,0.3272036,0.5413699,0.1020664,0.04767726,0.4833765,0.8246915,0.8413215,0.4094138,0.3068742,0.2863027,0.155112,0.2663199,0.9249952,0.8646564,0.3971785,0.1660234,0.8812523
0.2184135,0.5086033,0.4029083,0.8456139,0.07777991,0.8648498,0.3403181,0.4158968,0.5512528,0.0816687,0.8201707,0.1729032,0.8266127,0.4595617,0.4461362,0.3711389,0.8579102,0.4066979,0.4114681,0.4853085,0.4401405,0.3487789,0.7846249,0.551509,0.1825998,0.4496764,0.7200609,0.4043892,0.867657,0.5353636,0.6776486,0.4355433,0.07486442,0.4015501,0.4612617,0.06297305,0.1009179,0.4565799,0.8229664,0.864889,0.3979165,0.2761959,0.2172407,0.1563663,0.2419571,0.9292111,0.8308197,0.4556068,0.129906,0.7794317
0.2552421,0.4094883,0.4499192,0.8662759,0,0.8048679,0.3789094,0.3356221,0.5040351,0.1101228,0.8637086,0.1691993,0.8088735,0.434424,0.499438,0.4343441,0.8630134,0.423327,0.4481793,0.3996676,0.5038444,0.3775757,0.733452,0.6252292,0.16005,0.519119,0.5845313,0.4131798,0.7703092,0.6324651,0.8194407,0.5099288,0.137113,0.4343725,0.5398554,0.1191914,0.127415,0.5166889,0.8982052,0.7899905,0.4002197,0.1817764,0.2484959,0.1959628,0.2084001,0.8396516,0.8364016,0.4583707,0.1805892,0.8602422
0.647432,0.7681768,0.5281673,0.8933166,0.3442022,0.5724635,0,0.5517673,0.2650384,0.2915611,0.2736719,0.6821876,0.749715,0.5798477,0.6598116,0.1667259,0.8124565,0.08499642,0.5604706,0.8321073,0.3315113,0.06247875,0.6422289,0.8025469,0.2442892,0.2617144,0.6557932,0.06959908,0.6357604,0.7394546,0.7487385,0.2576415,0.4482416,0.4065971,0.04107426,0.07124984,0.606216,0.3746538,0.4222815,0.4220668,0.4273891,0.440982,0.6551542,0.5745902,0.4214162,0.789112,0.6114109,0.2961471,0.04657895,0.3379802
