ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49
0.8953974,0.4581185,0.4400743,0,0.8859891,0.07842457,0.09076116,0.6757707,0.4611253,0.7956507,0.27612,0.2297816,0.2119676,0.06552113,0.6356951,0.02492264,0.8402401,0.8508159,0.8352448,0.3062604,0.05689412,0.399697,0.5803581,0.4511851,0.7250233,0.1650372,0.8498645,0.4282422,0.1035895,0.821489,0.728962,0.8273592,0.3657705,0.3593993,0.6587331,0,0.28281,0.8740641,0.3690924,0.3296611,0.2796998,0.7695273,0.8342149,0.4114088,0.5722277,0.8772537,0.3671307,0.8416291,0.5427864,0.4280674
0.7811187,0.4831774,0.5095691,0.09248732,0.7950892,0.03790437,0.09533016,0.691099,0.5148739,0.7125641,0.2104018,0.2975194,0.2685008,0.07184099,0.6372558,0.006369206,0.8970721,0.9117892,0.923381,0.333865,0.1260992,0.4035287,0.5981303,0.489743,0.7076302,0.148869,0.8203517,0.4258519,0,0.854346,0.8191221,0.7197928,0.4135762,0.3384281,0.6773313,0.0412419,0.2441184,0.7796902,0.3140642,0.3326863,0.2783296,0.9191812,0.9389161,0.3364401,0.5436332,0.7093571,0.3316035,0.9127517,0.5514325,0.4377243
0.5782355,0.191746,0.6422919,0.1833153,0.6791868,0.5488627,0.478401,0.1616323,0.4178225,0.4648471,0.4787663,0.3286831,0.5496849,0.3408162,0.677537,0.1958065,0.7527204,0.67638,0.7046977,0.1276279,0.4212044,0.1786285,0.7899829,0.8809865,0.7924371,0.002326077,0.6926923,0.4417227,0.3898088,0.8362719,0.6085821,0.8767008,0.2926616,0.2970969,0.4577792,0.2781377,0.403644,0.7432737,0.79366,0.6784014,0.08004704,0.7063977,0.3300476,0.2487195,0.6353554,0.5152261,0.2616134,0.6128992,0.2964883,0.4876684
0.6238934,0.2485517,0.7023025,0.1107341,0.6862925,0.4701453,0.3262412,0.3304842,0.426513,0.4712249,0.4187228,0.2349037,0.5277427,0.3490451,0.6546851,0.08003451,0.8559532,0.6978331,0.8438125,0.1658769,0.3270871,0.3083089,0.7104518,0.7318633,0.8090822,0,0.7702758,0.4184481,0.3721854,0.8158848,0.6881539,0.7981043,0.3426165,0.3105186,0.525592,0.1044709,0.4313285,0.7153868,0.671939,0.6490775,0.4195352,0.7761841,0.4665008,0.1423768,0.605637,0.66021,0.2454776,0.6519409,0.4224427,0.3956255
0.62133,0.2711595,0.5407205,0.08027352,0.8297369,0.4859091,0.2732352,0.2738722,0.4212681,0.5718783,0.4072637,0.2061493,0.4528049,0.2555112,0.7288729,0.07775486,0.9025023,0.778421,0.8437427,0.2062611,0.1894684,0.3574223,0.6224758,0.6002589,0.7901867,0.08521578,0.8009386,0.437981,0.2692233,0.7871767,0.6752991,0.9088773,0.3762255,0.3553462,0.6031328,0.06804946,0.3763384,0.7306799,0.6256657,0.6111335,0.4603414,0.7332895,0.6180299,0.04928905,0.6690571,0.586297,0.2788765,0.6864479,0.4202037,0.449639
0.6433255,0.3209515,0.5070514,0.04775951,0.7776248,0.4212109,0.1784759,0.4519691,0.3918811,0.5267705,0.2997879,0.2225689,0.3793011,0.2184763,0.6374106,0.2035023,0.8114689,0.7533338,0.8360491,0.2087023,0.3137387,0.3329536,0.5416605,0.6436703,0.7706858,0.06979821,0.7618728,0.4264925,0.2179422,0.8937977,0.7430355,0.7388155,0.3694455,0.378147,0.5546928,0.0756277,0.3363251,0.7713255,0.5197275,0.5026465,0.4514987,0.8729667,0.6581587,0.1104375,0.5721996,0.677473,0.3619679,0.754263,0.500942,0.4697291
0.757351,0.5174206,0.5149181,0.03528139,0.8001988,0.3486666,0.1709069,0.4226055,0.3995838,0.5388782,0.3351551,0.1844056,0.3064435,0.1566545,0.5982049,0.1190717,0.8450233,0.7931576,0.7825556,0.2652025,0.1978876,0.3349927,0.5212572,0.6286241,0.6881394,0.09673346,0.8290862,0.4879952,0.2032869,0.8276974,0.8527863,0.8682515,0.3626082,0.3428867,0.6544687,0.03443066,0.322405,0.8017025,0.4867651,0.5447439,0.3914852,0.7643101,0.6622002,0.1349718,0.6479696,0.710191,0.3043162,0.6223838,0.5294285,0.3688447
0.7974774,0.3969933,0.5338823,0.07165448,0.7549907,0.3483559,0.1381251,0.4758421,0.4002531,0.5037233,0.2594657,0.1941513,0.2767763,0.1155984,0.5791038,0.106559,0.8449832,0.833122,0.8871793,0.3197598,0.1872838,0.4127729,0.5437213,0.5075738,0.8014195,0.06729368,0.8283894,0.4357159,0.1359487,0.8117911,0.7835327,0.7787228,0.3448085,0.3724077,0.5949196,0.01669581,0.2613363,0.8215088,0.5486098,0.4704876,0.305831,0.7847886,0.8080848,0.2494641,0.5065579,0.7387982,0.3168727,0.7843861,0.5265893,0.481699
0.7999487,0.4217712,0.5285072,0.04261314,0.8655772,0.3004774,0.1832955,0.387309,0.4196151,0.5041013,0.258808,0.240283,0.3417054,0.1715976,0.5724583,0.08617564,0.8160163,0.7843368,0.856306,0.3106656,0.1615172,0.4434479,0.5695441,0.5740417,0.7173663,0.08968393,0.8350194,0.5156904,0.06456689,0.7992242,0.8202363,0.8467914,0.3160014,0.3297631,0.6160455,0.04063425,0.2034819,0.8796185,0.3772534,0.4674548,0.2729027,0.8510359,0.781403,0.2256044,0.6384448,0.729785,0.3577806,0.8320792,0.5676578,0.4550463
0.8021961,0.4828368,0.4947252,0.07999429,0.8207455,0.1816939,0.09967925,0.5626112,0.5030569,0.5188089,0.2616748,0.1479342,0.2437679,0.002934291,0.6201454,0.09283359,0.8582071,0.8992258,0.8540216,0.2721379,0.1707703,0.4103915,0.4832186,0.5091294,0.6569571,0.03052509,0.8764982,0.3762371,0.1243362,0.8248429,0.8145965,0.7769485,0.3516718,0.3277217,0.6054518,0,0.2562953,0.8578459,0.4415555,0.4779022,0.3783494,0.8186594,0.8342986,0.1558239,0.6113117,0.7226705,0.3024496,0.8444893,0.4857958,0.4458668
0.784907,0.4258346,0.4225366,0.08610363,0.8713745,0.190884,0.101458,0.5661986,0.4417705,0.5769634,0.2116591,0.2284738,0.286717,0.06886429,0.672177,0.03265072,0.8702168,0.9351259,0.8925424,0.3532911,0.1478298,0.4845172,0.5898798,0.5145191,0.796126,0.005811026,0.8111107,0.4547203,0.05438612,0.7609731,0.8215768,0.8081746,0.3738046,0.4187975,0.6851953,0,0.1878626,0.8816302,0.480047,0.4655583,0.2440761,0.8846703,0.8672256,0.2238298,0.6005723,0.7825732,0.3953998,0.8259425,0.5477681,0.3997989
0.8066728,0.4922408,0.4464963,0.02659177,0.8375797,0.198506,0.1096821,0.5067229,0.4488781,0.6524518,0.2140022,0.2186359,0.3163002,0.02835233,0.664665,0.1355667,0.8401442,0.9209988,0.8994214,0.1945928,0.161857,0.4903294,0.5577027,0.5010848,0.7053528,0.1392501,0.8604839,0.4061682,0.1249882,0.7891379,0.7583795,0.8255225,0.3553149,0.4132271,0.6307842,0,0.3081098,0.7971565,0.4468837,0.4410093,0.2590269,0.8863235,0.7959617,0.2296011,0.548427,0.8259641,0.3718121,0.7932101,0.4940864,0.5302674
0.8054982,0.468796,0.5108812,0.03989948,0.8033175,0.1348205,0.03097702,0.6408987,0.4174893,0.6148999,0.1982579,0.2385336,0.2594592,0.164551,0.7218923,0.02218141,0.8080074,0.9179921,0.8948783,0.2387142,0.07792221,0.4555419,0.6073428,0.4883942,0.7459733,0.1135855,0.8317951,0.4364372,0.03446884,0.7354457,0.8664638,0.8155131,0.4276802,0.381766,0.6369447,0.02928443,0.2340298,0.8254279,0.3903981,0.3847229,0.2593317,0.8328164,0.8352075,0.2978815,0.6458078,0.7349699,0.3566334,0.8601905,0.4980133,0.4880445
0.8879463,0.391761,0.5157767,0.08940616,0.8343508,0.1302863,0.07468531,0.5465407,0.4929019,0.5832453,0.2464839,0.3079661,0.2838499,0.06930108,0.6759426,0.1066068,0.7710246,0.8732415,0.8599447,0.3322707,0.05738484,0.4257211,0.6326064,0.5001364,0.7815319,0.1009835,0.7937579,0.4225987,0.0231924,0.797672,0.7751773,0.7552122,0.4293403,0.3142544,0.5860469,0.01630312,0.3093717,0.7810837,0.3648303,0.4087102,0.2374906,0.8831841,0.8307556,0.3389302,0.5970664,0.8504552,0.2812386,0.7885036,0.5624511,0.4532
0.8462755,0.4392678,0.4862885,0.07527522,0.8580704,0.1042504,0.1117007,0.5897769,0.4857302,0.6979973,0.2406562,0.2873557,0.2879871,0.06313546,0.6065385,0.09023102,0.7596292,0.8459908,0.919919,0.3412829,0.08721527,0.3694597,0.6126416,0.4652244,0.7051983,0,0.8517883,0.3461136,0.05260401,0.826387,0.8452144,0.7259933,0.4280384,0.4091116,0.5820736,0,0.2258744,0.85506,0.3186835,0.4599188,0.2871957,0.9179907,0.8135959,0.2569089,0.539378,0.8420851,0.3772365,0.8875371,0.5864687,0.4602861
0.8446063,0.4270684,0.4667584,0.08572735,0.9039063,0.05822797,0.04726525,0.575205,0.4395702,0.7392817,0.2915311,0.2947023,0.3112375,0.06806044,0.6315882,0.05061249,0.8772946,0.8942063,0.8697002,0.255839,0.1225874,0.4775155,0.746675,0.5334885,0.7356848,0.09535413,0.9194229,0.4377601,0.04595787,0.8973465,0.8232174,0.7366467,0.390031,0.3825481,0.7322926,0.008949143,0.1497464,0.9258144,0.4581883,0.3859049,0.2942301,0.8750765,0.8560018,0.3421601,0.6099462,0.7883736,0.2860442,0.8133932,0.5149915,0.49795
0.7647592,0.4044925,0.3701074,0.01042886,0.8439174,0.08640382,0.02826537,0.6544118,0.4488113,0.7523586,0.2634939,0.2565981,0.2769191,0.04518179,0.5805262,0.05042999,0.7987639,0.7998711,0.8305826,0.3085044,0.06422585,0.4407198,0.6500912,0.4670556,0.6792781,0.06470268,0.8373383,0.4450375,0,0.8326752,0.8624916,0.8158616,0.381699,0.365446,0.6566753,0,0.1465812,0.9070214,0.3921263,0.4705417,0.2965824,0.7905868,0.8425782,0.3174511,0.5555419,0.7932841,0.346854,0.8122595,0.5579204,0.4114942
0.8583641,0.5735645,0.5012591,0.08567654,0.8424141,0.1012336,0.06086753,0.6198647,0.4914687,0.7252383,0.2412813,0.2615337,0.2467162,0.1019356,0.6091887,0.04654205,0.8925261,0.8389985,0.8724585,0.3089226,0.05159211,0.4343672,0.7036531,0.4788599,0.7951696,0.09756815,0.8049357,0.4495719,0.03197567,0.8375909,0.856581,0.8653692,0.3674035,0.3293121,0.6601903,0.005559048,0.2407885,0.8752006,0.3690851,0.4416656,0.3653937,0.7930686,0.9093096,0.2784418,0.536182,0.76065,0.3841341,0.8735113,0.5899856,0.3861416
0.8341726,0.500233,0.4785918,0.003722132,0.8343613,0.03359685,0.07700153,0.6330172,0.5047943,0.7644379,0.1389211,0.3657668,0.3300148,0.09568986,0.6909466,0.09418844,0.8459293,0.9069071,0.8115458,0.2167225,0.1173679,0.425837,0.6499087,0.5063825,0.7758902,0.1131251,0.8614209,0.4296265,0,0.8433849,0.763679,0.7384521,0.3540786,0.3637573,0.70471,0,0.1530965,0.8656744,0.370827,0.3975348,0.2993945,0.8001805,0.7717255,0.3565481,0.6146219,0.816277,0.3878149,0.8121288,0.5323764,0.4220908
0.8158646,0.500504,0.4485267,0.01229288,0.8735397,0.1411547,0.06727583,0.6838923,0.4921166,0.6943566,0.1847441,0.3176994,0.2280097,0.01636015,0.6256558,0.0649541,0.8643075,0.7836534,0.9064538,0.2141869,0.01955057,0.3388377,0.6778994,0.4223494,0.7349187,0.1229686,0.8642896,0.4230976,0.01909571,0.883535,0.784199,0.7390139,0.4774525,0.371367,0.6691796,0,0.1915605,0.8156402,0.3987758,0.4040606,0.3257633,0.8834634,0.8410661,0.4370722,0.5640481,0.8410104,0.3224197,0.9035993,0.498142,0.3894391
0.8638911,0.4500265,0.4978936,0.04580789,0.9076048,0.07420252,0.01221655,0.6477482,0.5209747,0.7390424,0.2581072,0.3550436,0.2944355,0.09148273,0.6706303,0.002851098,0.876286,0.8811131,0.824448,0.2769156,0.02104736,0.4188912,0.6481244,0.431821,0.8239356,0.1405203,0.8118156,0.4796827,0.06238205,0.8601668,0.8441153,0.7352805,0.4063887,0.3678873,0.651229,0.02869117,0.1478456,0.9050063,0.3822485,0.4213808,0.30356,0.8822607,0.8521745,0.3658798,0.6416302,0.7722765,0.3602948,0.9351716,0.5663885,0.5047209
0.8661376,0.498659,0.5151992,0.02897824,0.9277804,0.07620797,0.03756465,0.7039492,0.4971373,0.7597486,0.3005231,0.3108279,0.2864997,0,0.6748152,0.1079085,0.7994227,0.8567652,0.7970871,0.2176253,0.0383056,0.4389198,0.6903557,0.4257653,0.7979686,0.1542891,0.8510234,0.3770421,0.09852841,0.8428403,0.8473153,0.8534002,0.4183143,0.2676024,0.7494906,0.02395467,0.2256456,0.7816001,0.3234402,0.488988,0.3551648,0.8486195,0.890135,0.3664572,0.5129296,0.8583104,0.3833236,0.9126672,0.5092162,0.4567818
0.8430983,0.4172949,0.4441527,0.001465199,0.8146132,0.09629595,0.06107585,0.6448952,0.4945659,0.7499563,0.2201015,0.3778593,0.2212425,0.08230201,0.6813021,0.01151623,0.8662158,0.870626,0.8484493,0.2250296,0.05208783,0.4200275,0.6428801,0.4304646,0.8137905,0.1721559,0.7743905,0.3984803,0.03017768,0.9346074,0.8286288,0.7862259,0.2802429,0.2828498,0.6097754,0.00665898,0.1788402,0.8212002,0.400633,0.4002851,0.3699027,0.8744714,0.8296952,0.4246237,0.6065668,0.7668999,0.346426,0.8407605,0.5289291,0.3854527
0.6354194,0.7488366,0.7579205,0.6528687,0.176401,0.1088864,0.563576,0.8632841,0.7303714,0.1457672,0,0.343988,0.521438,0.5396046,0.4824673,0.2747658,0.7625373,0.6527399,0.3255627,0.4787959,0.7840964,0.7483466,0.6460349,0.6774251,0.7993467,0,0.7809342,0.5529041,0.4380544,0.2816051,0.473617,0.8521512,0.5942162,0.09601836,0.7139949,0.3868331,0.3168034,0.07271981,0.1743772,0.5477877,0.1254589,0.6806478,0.2456308,0.7286069,0.8327602,0.2459584,0.7962642,0.5077178,0.3777696,0.6499644
0.7153651,0.7010149,0.6852968,0.517193,0.3381653,0.1661875,0.4264363,0.8362986,0.5938931,0.1691616,0.1902646,0.3119745,0.48,0.4579172,0.5284538,0.2946058,0.7084472,0.7177173,0.5872897,0.4536239,0.6046126,0.6777994,0.5880864,0.6678017,0.6715072,0.0733951,0.7663838,0.4802284,0.3354341,0.5565137,0.5342026,0.7698112,0.3602545,0.1787701,0.7065645,0.3496341,0.2568853,0.2666011,0.1688006,0.3806404,0.207579,0.7280852,0.4120507,0.5352936,0.7548017,0.3725694,0.6234663,0.5867276,0.4677089,0.5423207
0.68099,0.6325865,0.6535658,0.3858882,0.4832694,0.2360064,0.3103893,0.7480904,0.6062195,0.3371014,0,0.2041155,0.3700329,0.3659724,0.5657085,0.2115447,0.8132747,0.8155888,0.7378634,0.492123,0.5284594,0.5752811,0.3866656,0.5538805,0.7174571,0.05153167,0.9170057,0.5166957,0.2878687,0.5482316,0.6754544,0.7987591,0.4502823,0.2578309,0.6744576,0.1612045,0.3098284,0.4514889,0.1702261,0.4468341,0.2541599,0.7877389,0.5609393,0.5491727,0.7171758,0.459099,0.5452039,0.5852994,0.4631733,0.4732407
0.7651228,0.5947881,0.5966266,0.394536,0.6364442,0.2297875,0.3210953,0.7524546,0.5228943,0.1916894,0.1271673,0.2082944,0.3136009,0.2899431,0.6046681,0.1839946,0.7690302,0.8072266,0.7866552,0.489916,0.4748219,0.5500176,0.389025,0.5917395,0.7495625,0.03295761,0.794584,0.5132087,0.1065699,0.6664057,0.6620041,0.8276877,0.4476463,0.2910009,0.6581546,0.1188214,0.3008135,0.459356,0.34101,0.4753141,0.2687108,0.770835,0.663685,0.3717828,0.7204269,0.4903158,0.5448432,0.6708219,0.5261108,0.5411414
0.8737245,0.6003861,0.5786374,0.2769104,0.5456327,0.217058,0.2596658,0.7819567,0.517829,0.289263,0.128356,0.1644243,0.3186156,0.3084768,0.5811846,0.1576775,0.88556,0.6935182,0.7744495,0.5107194,0.4730332,0.535086,0.4272419,0.5917415,0.7301064,0.1056713,0.860925,0.4573409,0.1486246,0.704029,0.6599122,0.8861403,0.3322478,0.3405914,0.6625549,0.07262901,0.2116556,0.589187,0.2485559,0.36652,0.3056368,0.748458,0.7141993,0.3766953,0.6063045,0.4614735,0.4200825,0.6851631,0.4922827,0.4865574
0.8357184,0.5521172,0.5685382,0.20565,0.787778,0.2783786,0.1526271,0.636078,0.4679656,0.3731211,0.1813937,0.1968604,0.2645846,0.1438981,0.5869857,0.07660426,0.9423344,0.7859774,0.8471352,0.4604299,0.3498858,0.3939748,0.3306136,0.5709551,0.6966532,0.1244593,0.9126168,0.4472478,0.1714922,0.7074049,0.7284497,0.8332428,0.3949495,0.2437239,0.6859673,0.02567923,0.2052614,0.6632791,0.2533976,0.4507044,0.2551386,0.8405936,0.7329801,0.3907803,0.6002011,0.5346293,0.382246,0.7240977,0.5328168,0.4776747
0.8707348,0.5656992,0.5196825,0.2390263,0.7658356,0.1955099,0.132782,0.6788114,0.5411153,0.4127601,0.1599192,0.2255948,0.2874886,0.2277569,0.5912682,0.1356268,0.7985577,0.809071,0.7680675,0.4348124,0.2932152,0.51143,0.3281948,0.4469714,0.7503965,0.09702811,0.8265271,0.4462779,0.06473317,0.7998311,0.8121048,0.8069429,0.4319153,0.3395119,0.6938236,0.0179379,0.2071096,0.6965925,0.3829545,0.4730266,0.2063784,0.827837,0.7890763,0.2906236,0.6159133,0.6393768,0.3077828,0.7236032,0.5029374,0.5574363
0.8611019,0.5058281,0.5086274,0.1363925,0.8169928,0.1835535,0.1581509,0.7618854,0.5225318,0.4679914,0.1904301,0.2312015,0.2143985,0.1602407,0.5709633,0,0.8656461,0.7665608,0.8415059,0.4921711,0.1911129,0.449303,0.3183427,0.5102243,0.6992259,0.05371749,0.7664456,0.4302772,0.06715246,0.8032838,0.7877806,0.7033988,0.2777235,0.3156517,0.6965879,0.05792414,0.2287868,0.7105356,0.3192371,0.4169319,0.2445549,0.7782412,0.824735,0.2422456,0.6063161,0.7355361,0.3078773,0.7286903,0.5548391,0.4947142
0.7925813,0.5355527,0.5084999,0.1107927,0.7983097,0.2454342,0.1017526,0.6942511,0.5170397,0.4993211,0.2177577,0.2323918,0.3111356,0.06665975,0.61808,0,0.7723243,0.876671,0.8406272,0.3807558,0.3046817,0.4477867,0.362696,0.5049945,0.7729214,0.1214831,0.8348395,0.4872788,0.1370382,0.8426475,0.8318464,0.8822763,0.3107815,0.3583611,0.6758826,0,0.141224,0.6691445,0.3579187,0.4577141,0.2505018,0.732761,0.8317207,0.2432527,0.6295995,0.6680603,0.2911914,0.7276976,0.5464413,0.4729665
0.8741233,0.443239,0.561514,0.05033722,0.7523962,0.2549933,0.08457118,0.6983648,0.4202754,0.5454999,0.24908,0.2541854,0.2791647,0.1148448,0.6029742,0.03920044,0.9096506,0.8719983,0.9013094,0.3825619,0.2001056,0.4328829,0.3588948,0.5653751,0.7718913,0.05778826,0.8401228,0.43484,0.1162898,0.7608634,0.7856066,0.778424,0.3545216,0.314775,0.7352192,0,0.2475814,0.7336099,0.319712,0.3065842,0.2166809,0.7559288,0.843576,0.325512,0.5990594,0.7088788,0.4105208,0.7637033,0.5768987,0.4453179
0.810361,0.4573106,0.5104504,0.1280242,0.7999425,0.1542677,0.08025584,0.7284335,0.5055344,0.6227482,0.2269587,0.2208674,0.336654,0.02984607,0.5701909,0.08176856,0.8258448,0.8712488,0.8217149,0.4698581,0.1767609,0.4316714,0.3419186,0.4620281,0.6684505,0.07167135,0.8790206,0.4655804,0.1269972,0.8144912,0.7842189,0.814692,0.2379588,0.3969565,0.676187,0,0.1623996,0.7521977,0.3176878,0.4035149,0.310786,0.80383,0.8662785,0.2339695,0.7074312,0.7185358,0.3183557,0.7827492,0.5733933,0.5115759
0.7893515,0.4531078,0.5171736,0.1617041,0.7670767,0.1825942,0.05026462,0.7239615,0.481632,0.60927,0.2319292,0.2322748,0.279198,0.07455038,0.6000934,0.07976823,0.8810301,0.8703362,0.9533086,0.3663713,0.1571716,0.4418694,0.4322576,0.452462,0.7772931,0.1223251,0.8719704,0.2991127,0.05869243,0.8669634,0.7774464,0.7675989,0.3487065,0.3807658,0.6286508,0.03163134,0.2377862,0.7100017,0.3856567,0.3654011,0.2617197,0.845533,0.8428584,0.3527758,0.6262676,0.7616861,0.3520715,0.801343,0.5939078,0.4903759
0.7883986,0.445378,0.4139552,0.1107147,0.8271278,0.09260375,0.1112468,0.6167852,0.4971106,0.6288159,0.2702241,0.2816576,0.2684926,0,0.6153969,0.004771325,0.7726495,0.8499535,0.8670824,0.3119843,0.05775692,0.4592484,0.4910322,0.5864143,0.7642487,0.194907,0.7989925,0.4651387,0.02529133,0.8751397,0.8613588,0.8354627,0.4724055,0.4119785,0.6842715,0,0.214158,0.810234,0.369085,0.4631042,0.2862148,0.8840533,0.8330889,0.3266799,0.6936063,0.7359496,0.3194013,0.8676475,0.478963,0.4504902
0.8521932,0.5571262,0.4497842,0.008844632,0.8841075,0.1296317,0.04833561,0.6224583,0.4861356,0.6452622,0.2328737,0.2403852,0.2898485,0,0.5816436,0.03542392,0.836436,0.855013,0.8361314,0.2914445,0.1477366,0.4188286,0.5488844,0.5583339,0.740248,0.1939114,0.8475015,0.432256,0.05987459,0.8878557,0.7288968,0.7654224,0.3550213,0.3523652,0.6810209,0,0.2115922,0.8572889,0.3681041,0.3434786,0.3414181,0.8672714,0.8651066,0.3114423,0.6800595,0.7516524,0.3621833,0.797969,0.6477355,0.478832
0.8373376,0.4404292,0.4843084,0.08155651,0.8811752,0.06482879,0.1314278,0.6005682,0.4540186,0.6825475,0.205149,0.3064112,0.2518322,0.03010628,0.6943623,0.1219832,0.8100157,0.8589606,0.81914,0.3410679,0.1099536,0.3559305,0.5689266,0.3881303,0.8050506,0.144829,0.9564592,0.4248794,0,0.7923598,0.7769357,0.7830781,0.4021168,0.3156331,0.6545469,0,0.1917095,0.8002971,0.3811634,0.3832269,0.2992321,0.8924872,0.8401964,0.3460139,0.5678891,0.7045546,0.3232141,0.8528374,0.5142527,0.361408
0.9031073,0.5347065,0.4174423,0.1635079,0.8563061,0.1654196,0.06820098,0.7811911,0.424716,0.7072202,0.220709,0.2548572,0.1450661,0.03666992,0.6775051,0.06628292,0.8537131,0.7279758,0.9877264,0.3032117,0.08537268,0.4918076,0.578688,0.4938399,0.7860107,0.04259209,0.8511486,0.5116298,0.05664511,0.8252129,0.8200376,0.828036,0.431126,0.3425253,0.6506886,0.06648516,0.1919924,0.8108739,0.3983549,0.4235924,0.2340402,0.7844018,0.8392883,0.4222952,0.6064987,0.7595683,0.3847379,0.8319016,0.5644,0.4295861
0.8280073,0.4909174,0.4652287,0.01481847,0.8409569,0.08527837,0.1071954,0.7107008,0.5276114,0.7085502,0.1717329,0.2630167,0.2600298,0.002301198,0.6463565,0.06508949,0.9359033,0.9090908,0.8752039,0.233225,0.08887672,0.4463919,0.5862297,0.3617433,0.6888522,0.0774019,0.8323923,0.440783,0.05624062,0.8885263,0.8157983,0.8112355,0.3621021,0.3212176,0.7615182,0,0.1427828,0.7440646,0.381741,0.4061446,0.262071,0.8223132,0.8117707,0.3160421,0.5981854,0.8337927,0.4332784,0.8183654,0.6245782,0.4070826
0.8849351,0.4723457,0.5458269,0.07576871,0.854027,0.07519463,0.1209855,0.7130134,0.4922854,0.7672366,0.224844,0.3046448,0.2163165,0,0.7088773,0.1140819,0.9028442,0.8843707,0.8321437,0.2996923,0.07217024,0.3902242,0.7065087,0.4796836,0.7612114,0.1419601,0.9048726,0.4395731,0.06800932,0.9658586,0.868009,0.6743411,0.4488095,0.2834829,0.7301228,0,0.1307287,0.8397975,0.3302066,0.3932155,0.2582467,0.9143439,0.7744304,0.4399031,0.5155281,0.7899658,0.3669022,0.7259449,0.5422482,0.4079608
0.8167967,0.4909112,0.4086058,0.07119371,0.8987067,0.1387341,0.04772396,0.7146389,0.4726925,0.7677462,0.2150636,0.2464498,0.2176534,0,0.7121115,0.01084239,0.8347448,0.9228363,0.891657,0.3339182,0.182132,0.4048328,0.6723099,0.4585672,0.7072805,0.1209303,0.9138061,0.4528464,0.02955789,0.7838312,0.8002784,0.7846996,0.4739125,0.3747189,0.6319851,0,0.1710487,0.7550791,0.4449837,0.3905345,0.3225973,0.8739893,0.7751994,0.3223422,0.6280984,0.7718326,0.3632917,0.7696528,0.5354571,0.4219129
0.905737,0.4521714,0.4639604,0.066939,0.9170278,0.04205386,0.04200592,0.6285785,0.5259097,0.790773,0.2687042,0.3749091,0.3286497,0.04896902,0.6660264,0.01283666,0.8353822,0.8742468,0.8819227,0.1727715,0.1472642,0.4114434,0.6300367,0.5024968,0.7008101,0.155377,0.927017,0.4040076,0.02025276,0.8300223,0.8306085,0.728306,0.4404118,0.3623603,0.6929673,0.02296427,0.1614595,0.7163039,0.3954574,0.396179,0.389578,0.8251027,0.8775401,0.3870764,0.6167122,0.8565338,0.399675,0.7928904,0.6195328,0.4554302
0.900267,0.465399,0.5074459,0.09576877,0.8539571,0.147057,0,0.6876287,0.5862576,0.7404621,0.1789407,0.2793854,0.2310003,0,0.662114,0.01712685,0.9424064,0.8796014,0.8581127,0.2702345,0.1761177,0.4313477,0.6439666,0.4821733,0.762157,0.1264446,0.8952488,0.3894422,0.08516404,0.8535767,0.8401562,0.775198,0.413695,0.3777383,0.7179183,0.00296851,0.1993745,0.860586,0.3679676,0.378763,0.2771481,0.7961756,0.8630682,0.3669302,0.5268202,0.8502731,0.393838,0.8851845,0.4231449,0.4141444
0.8842598,0.2099381,0.4439171,0.3209291,0.6378685,0.04034912,0.7076828,0.6614893,0.5321006,0.5784406,0.06674447,0.7379567,0.1644911,0.008705961,0.1754404,0.3964074,0.5765718,0.6731263,0.7583088,0.5375314,0.5116462,0.7028789,0.2875174,0.4889119,0.6941389,0.3360713,0.6477435,0.04649073,0.6076861,0.6681331,0.746926,0.3888098,0.07558621,0,0.6424688,0.5308471,0.5027346,0.7547997,0.2415021,0.1666011,0.1719063,0.3096609,0.2822279,0.3463057,0.1839432,0.5505159,0.7664397,0.5776715,0.06827605,0.6757628
0.8706809,0.2060933,0.4269497,0.268871,0.7318781,0.1408174,0.6281489,0.7109812,0.4796119,0.5140933,0.1366667,0.5312636,0.1719104,0.02509656,0.2974987,0.3907868,0.5980737,0.7122267,0.8898594,0.6685745,0.5221899,0.6547501,0.2533717,0.4822599,0.728741,0.2410521,0.6748955,0.07555541,0.5092216,0.6585606,0.6075882,0.3730818,0.1101981,0.1364471,0.5952209,0.290758,0.5430159,0.7584541,0.2608016,0.2673381,0.163038,0.325208,0.4641204,0.3529829,0.2171325,0.6682035,0.6714316,0.6838675,0.1661686,0.5173836
0.8228889,0.3177908,0.4545119,0.1915538,0.720213,0.1278357,0.487851,0.6860554,0.4473281,0.5825295,0.27929,0.4076101,0.1721849,0.04542498,0.4205467,0.239344,0.6872923,0.639901,0.7927096,0.5445855,0.3465835,0.5978336,0.2112958,0.4961757,0.6974087,0.1500496,0.7817037,0.2108341,0.351739,0.7196073,0.6314435,0.3952505,0.1997587,0.2346359,0.6826101,0.2487648,0.5483022,0.7594272,0.2555315,0.3889041,0.1044432,0.5114157,0.6231474,0.2642774,0.3467924,0.6693117,0.5313045,0.7526916,0.2674655,0.5321478
